workerid,rt,object,utterance,response,slide_number_in_experiment,language,enjoyment,gender,age,comments,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.condition,Answer.time_in_minutes,Answer.catch_trials
0,1691,tomato_green,orange carrot,0,12,English,1,Male,29,,Yes,3,Windows,576,1024,Firefox,3ZICQFRS30H889CV86TQHO6HO3DZZL,3VMQHMXNFUGPH5XH486SO3VVRCLRP3,Language study,A 10-minute study where you rate the typicality of objects.,language experiment study communication stanford fun cognitive science,$1.00,Tue Mar 21 13:19:17 CET 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Apr 20 14:19:17 CEST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3ZICQFRS30H889CV86TQHO6HO3DZZL,32RIADZISS3YQK0MINEUFJSTETR4SN,0,Submitted,Wed Mar 22 06:03:26 CET 2017,Tue Mar 21 13:19:17 CET 2017,Tue Mar 21 13:23:26 CET 2017,,,,,,{},2.86275,[]
0,1006,apple_green,blue banana,0,13,English,1,Male,29,,Yes,3,Windows,576,1024,Firefox,3ZICQFRS30H889CV86TQHO6HO3DZZL,3VMQHMXNFUGPH5XH486SO3VVRCLRP3,Language study,A 10-minute study where you rate the typicality of objects.,language experiment study communication stanford fun cognitive science,$1.00,Tue Mar 21 13:19:17 CET 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Apr 20 14:19:17 CEST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3ZICQFRS30H889CV86TQHO6HO3DZZL,32RIADZISS3YQK0MINEUFJSTETR4SN,0,Submitted,Wed Mar 22 06:03:26 CET 2017,Tue Mar 21 13:19:17 CET 2017,Tue Mar 21 13:23:26 CET 2017,,,,,,{},2.86275,[]
0,946,pear_yellow,pink tomato,0,14,English,1,Male,29,,Yes,3,Windows,576,1024,Firefox,3ZICQFRS30H889CV86TQHO6HO3DZZL,3VMQHMXNFUGPH5XH486SO3VVRCLRP3,Language study,A 10-minute study where you rate the typicality of objects.,language experiment study communication stanford fun cognitive science,$1.00,Tue Mar 21 13:19:17 CET 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Apr 20 14:19:17 CEST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3ZICQFRS30H889CV86TQHO6HO3DZZL,32RIADZISS3YQK0MINEUFJSTETR4SN,0,Submitted,Wed Mar 22 06:03:26 CET 2017,Tue Mar 21 13:19:17 CET 2017,Tue Mar 21 13:23:26 CET 2017,,,,,,{},2.86275,[]
0,1205,pear_green,orange pear,0,15,English,1,Male,29,,Yes,3,Windows,576,1024,Firefox,3ZICQFRS30H889CV86TQHO6HO3DZZL,3VMQHMXNFUGPH5XH486SO3VVRCLRP3,Language study,A 10-minute study where you rate the typicality of objects.,language experiment study communication stanford fun cognitive science,$1.00,Tue Mar 21 13:19:17 CET 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Apr 20 14:19:17 CEST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3ZICQFRS30H889CV86TQHO6HO3DZZL,32RIADZISS3YQK0MINEUFJSTETR4SN,0,Submitted,Wed Mar 22 06:03:26 CET 2017,Tue Mar 21 13:19:17 CET 2017,Tue Mar 21 13:23:26 CET 2017,,,,,,{},2.86275,[]
0,935,pepper_red,green pepper,0,16,English,1,Male,29,,Yes,3,Windows,576,1024,Firefox,3ZICQFRS30H889CV86TQHO6HO3DZZL,3VMQHMXNFUGPH5XH486SO3VVRCLRP3,Language study,A 10-minute study where you rate the typicality of objects.,language experiment study communication stanford fun cognitive science,$1.00,Tue Mar 21 13:19:17 CET 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Apr 20 14:19:17 CEST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3ZICQFRS30H889CV86TQHO6HO3DZZL,32RIADZISS3YQK0MINEUFJSTETR4SN,0,Submitted,Wed Mar 22 06:03:26 CET 2017,Tue Mar 21 13:19:17 CET 2017,Tue Mar 21 13:23:26 CET 2017,,,,,,{},2.86275,[]
0,1485,apple_green,green apple,1,17,English,1,Male,29,,Yes,3,Windows,576,1024,Firefox,3ZICQFRS30H889CV86TQHO6HO3DZZL,3VMQHMXNFUGPH5XH486SO3VVRCLRP3,Language study,A 10-minute study where you rate the typicality of objects.,language experiment study communication stanford fun cognitive science,$1.00,Tue Mar 21 13:19:17 CET 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Apr 20 14:19:17 CEST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3ZICQFRS30H889CV86TQHO6HO3DZZL,32RIADZISS3YQK0MINEUFJSTETR4SN,0,Submitted,Wed Mar 22 06:03:26 CET 2017,Tue Mar 21 13:19:17 CET 2017,Tue Mar 21 13:23:26 CET 2017,,,,,,{},2.86275,[]
0,1508,tomato_red,green pepper,0,18,English,1,Male,29,,Yes,3,Windows,576,1024,Firefox,3ZICQFRS30H889CV86TQHO6HO3DZZL,3VMQHMXNFUGPH5XH486SO3VVRCLRP3,Language study,A 10-minute study where you rate the typicality of objects.,language experiment study communication stanford fun cognitive science,$1.00,Tue Mar 21 13:19:17 CET 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Apr 20 14:19:17 CEST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3ZICQFRS30H889CV86TQHO6HO3DZZL,32RIADZISS3YQK0MINEUFJSTETR4SN,0,Submitted,Wed Mar 22 06:03:26 CET 2017,Tue Mar 21 13:19:17 CET 2017,Tue Mar 21 13:23:26 CET 2017,,,,,,{},2.86275,[]
0,1708,avocado_red,black avocado,0,19,English,1,Male,29,,Yes,3,Windows,576,1024,Firefox,3ZICQFRS30H889CV86TQHO6HO3DZZL,3VMQHMXNFUGPH5XH486SO3VVRCLRP3,Language study,A 10-minute study where you rate the typicality of objects.,language experiment study communication stanford fun cognitive science,$1.00,Tue Mar 21 13:19:17 CET 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Apr 20 14:19:17 CEST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3ZICQFRS30H889CV86TQHO6HO3DZZL,32RIADZISS3YQK0MINEUFJSTETR4SN,0,Submitted,Wed Mar 22 06:03:26 CET 2017,Tue Mar 21 13:19:17 CET 2017,Tue Mar 21 13:23:26 CET 2017,,,,,,{},2.86275,[]
0,1367,pepper_green,green pepper,1,20,English,1,Male,29,,Yes,3,Windows,576,1024,Firefox,3ZICQFRS30H889CV86TQHO6HO3DZZL,3VMQHMXNFUGPH5XH486SO3VVRCLRP3,Language study,A 10-minute study where you rate the typicality of objects.,language experiment study communication stanford fun cognitive science,$1.00,Tue Mar 21 13:19:17 CET 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Apr 20 14:19:17 CEST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3ZICQFRS30H889CV86TQHO6HO3DZZL,32RIADZISS3YQK0MINEUFJSTETR4SN,0,Submitted,Wed Mar 22 06:03:26 CET 2017,Tue Mar 21 13:19:17 CET 2017,Tue Mar 21 13:23:26 CET 2017,,,,,,{},2.86275,[]
0,1343,avocado_green,red apple,0,21,English,1,Male,29,,Yes,3,Windows,576,1024,Firefox,3ZICQFRS30H889CV86TQHO6HO3DZZL,3VMQHMXNFUGPH5XH486SO3VVRCLRP3,Language study,A 10-minute study where you rate the typicality of objects.,language experiment study communication stanford fun cognitive science,$1.00,Tue Mar 21 13:19:17 CET 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Apr 20 14:19:17 CEST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3ZICQFRS30H889CV86TQHO6HO3DZZL,32RIADZISS3YQK0MINEUFJSTETR4SN,0,Submitted,Wed Mar 22 06:03:26 CET 2017,Tue Mar 21 13:19:17 CET 2017,Tue Mar 21 13:23:26 CET 2017,,,,,,{},2.86275,[]
0,1165,pear_green,pink tomato,0,22,English,1,Male,29,,Yes,3,Windows,576,1024,Firefox,3ZICQFRS30H889CV86TQHO6HO3DZZL,3VMQHMXNFUGPH5XH486SO3VVRCLRP3,Language study,A 10-minute study where you rate the typicality of objects.,language experiment study communication stanford fun cognitive science,$1.00,Tue Mar 21 13:19:17 CET 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Apr 20 14:19:17 CEST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3ZICQFRS30H889CV86TQHO6HO3DZZL,32RIADZISS3YQK0MINEUFJSTETR4SN,0,Submitted,Wed Mar 22 06:03:26 CET 2017,Tue Mar 21 13:19:17 CET 2017,Tue Mar 21 13:23:26 CET 2017,,,,,,{},2.86275,[]
0,1131,avocado_green,red avocado,0,23,English,1,Male,29,,Yes,3,Windows,576,1024,Firefox,3ZICQFRS30H889CV86TQHO6HO3DZZL,3VMQHMXNFUGPH5XH486SO3VVRCLRP3,Language study,A 10-minute study where you rate the typicality of objects.,language experiment study communication stanford fun cognitive science,$1.00,Tue Mar 21 13:19:17 CET 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Apr 20 14:19:17 CEST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3ZICQFRS30H889CV86TQHO6HO3DZZL,32RIADZISS3YQK0MINEUFJSTETR4SN,0,Submitted,Wed Mar 22 06:03:26 CET 2017,Tue Mar 21 13:19:17 CET 2017,Tue Mar 21 13:23:26 CET 2017,,,,,,{},2.86275,[]
0,1129,carrot_pink,brown carrot,0,24,English,1,Male,29,,Yes,3,Windows,576,1024,Firefox,3ZICQFRS30H889CV86TQHO6HO3DZZL,3VMQHMXNFUGPH5XH486SO3VVRCLRP3,Language study,A 10-minute study where you rate the typicality of objects.,language experiment study communication stanford fun cognitive science,$1.00,Tue Mar 21 13:19:17 CET 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Apr 20 14:19:17 CEST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3ZICQFRS30H889CV86TQHO6HO3DZZL,32RIADZISS3YQK0MINEUFJSTETR4SN,0,Submitted,Wed Mar 22 06:03:26 CET 2017,Tue Mar 21 13:19:17 CET 2017,Tue Mar 21 13:23:26 CET 2017,,,,,,{},2.86275,[]
0,979,tomato_red,orange carrot,0,25,English,1,Male,29,,Yes,3,Windows,576,1024,Firefox,3ZICQFRS30H889CV86TQHO6HO3DZZL,3VMQHMXNFUGPH5XH486SO3VVRCLRP3,Language study,A 10-minute study where you rate the typicality of objects.,language experiment study communication stanford fun cognitive science,$1.00,Tue Mar 21 13:19:17 CET 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Apr 20 14:19:17 CEST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3ZICQFRS30H889CV86TQHO6HO3DZZL,32RIADZISS3YQK0MINEUFJSTETR4SN,0,Submitted,Wed Mar 22 06:03:26 CET 2017,Tue Mar 21 13:19:17 CET 2017,Tue Mar 21 13:23:26 CET 2017,,,,,,{},2.86275,[]
0,1967,carrot_orange,orange carrot,1,26,English,1,Male,29,,Yes,3,Windows,576,1024,Firefox,3ZICQFRS30H889CV86TQHO6HO3DZZL,3VMQHMXNFUGPH5XH486SO3VVRCLRP3,Language study,A 10-minute study where you rate the typicality of objects.,language experiment study communication stanford fun cognitive science,$1.00,Tue Mar 21 13:19:17 CET 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Apr 20 14:19:17 CEST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3ZICQFRS30H889CV86TQHO6HO3DZZL,32RIADZISS3YQK0MINEUFJSTETR4SN,0,Submitted,Wed Mar 22 06:03:26 CET 2017,Tue Mar 21 13:19:17 CET 2017,Tue Mar 21 13:23:26 CET 2017,,,,,,{},2.86275,[]
0,1696,pear_yellow,yellow pear,1,27,English,1,Male,29,,Yes,3,Windows,576,1024,Firefox,3ZICQFRS30H889CV86TQHO6HO3DZZL,3VMQHMXNFUGPH5XH486SO3VVRCLRP3,Language study,A 10-minute study where you rate the typicality of objects.,language experiment study communication stanford fun cognitive science,$1.00,Tue Mar 21 13:19:17 CET 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Apr 20 14:19:17 CEST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3ZICQFRS30H889CV86TQHO6HO3DZZL,32RIADZISS3YQK0MINEUFJSTETR4SN,0,Submitted,Wed Mar 22 06:03:26 CET 2017,Tue Mar 21 13:19:17 CET 2017,Tue Mar 21 13:23:26 CET 2017,,,,,,{},2.86275,[]
0,2050,tomato_pink,green tomato,0,28,English,1,Male,29,,Yes,3,Windows,576,1024,Firefox,3ZICQFRS30H889CV86TQHO6HO3DZZL,3VMQHMXNFUGPH5XH486SO3VVRCLRP3,Language study,A 10-minute study where you rate the typicality of objects.,language experiment study communication stanford fun cognitive science,$1.00,Tue Mar 21 13:19:17 CET 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Apr 20 14:19:17 CEST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3ZICQFRS30H889CV86TQHO6HO3DZZL,32RIADZISS3YQK0MINEUFJSTETR4SN,0,Submitted,Wed Mar 22 06:03:26 CET 2017,Tue Mar 21 13:19:17 CET 2017,Tue Mar 21 13:23:26 CET 2017,,,,,,{},2.86275,[]
0,1112,pepper_orange,black pepper,0,29,English,1,Male,29,,Yes,3,Windows,576,1024,Firefox,3ZICQFRS30H889CV86TQHO6HO3DZZL,3VMQHMXNFUGPH5XH486SO3VVRCLRP3,Language study,A 10-minute study where you rate the typicality of objects.,language experiment study communication stanford fun cognitive science,$1.00,Tue Mar 21 13:19:17 CET 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Apr 20 14:19:17 CEST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3ZICQFRS30H889CV86TQHO6HO3DZZL,32RIADZISS3YQK0MINEUFJSTETR4SN,0,Submitted,Wed Mar 22 06:03:26 CET 2017,Tue Mar 21 13:19:17 CET 2017,Tue Mar 21 13:23:26 CET 2017,,,,,,{},2.86275,[]
0,1008,pepper_orange,blue banana,0,30,English,1,Male,29,,Yes,3,Windows,576,1024,Firefox,3ZICQFRS30H889CV86TQHO6HO3DZZL,3VMQHMXNFUGPH5XH486SO3VVRCLRP3,Language study,A 10-minute study where you rate the typicality of objects.,language experiment study communication stanford fun cognitive science,$1.00,Tue Mar 21 13:19:17 CET 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Apr 20 14:19:17 CEST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3ZICQFRS30H889CV86TQHO6HO3DZZL,32RIADZISS3YQK0MINEUFJSTETR4SN,0,Submitted,Wed Mar 22 06:03:26 CET 2017,Tue Mar 21 13:19:17 CET 2017,Tue Mar 21 13:23:26 CET 2017,,,,,,{},2.86275,[]
0,1165,carrot_orange,red pepper,0,31,English,1,Male,29,,Yes,3,Windows,576,1024,Firefox,3ZICQFRS30H889CV86TQHO6HO3DZZL,3VMQHMXNFUGPH5XH486SO3VVRCLRP3,Language study,A 10-minute study where you rate the typicality of objects.,language experiment study communication stanford fun cognitive science,$1.00,Tue Mar 21 13:19:17 CET 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Apr 20 14:19:17 CEST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3ZICQFRS30H889CV86TQHO6HO3DZZL,32RIADZISS3YQK0MINEUFJSTETR4SN,0,Submitted,Wed Mar 22 06:03:26 CET 2017,Tue Mar 21 13:19:17 CET 2017,Tue Mar 21 13:23:26 CET 2017,,,,,,{},2.86275,[]
0,2042,pepper_orange,green pepper,0,32,English,1,Male,29,,Yes,3,Windows,576,1024,Firefox,3ZICQFRS30H889CV86TQHO6HO3DZZL,3VMQHMXNFUGPH5XH486SO3VVRCLRP3,Language study,A 10-minute study where you rate the typicality of objects.,language experiment study communication stanford fun cognitive science,$1.00,Tue Mar 21 13:19:17 CET 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Apr 20 14:19:17 CEST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3ZICQFRS30H889CV86TQHO6HO3DZZL,32RIADZISS3YQK0MINEUFJSTETR4SN,0,Submitted,Wed Mar 22 06:03:26 CET 2017,Tue Mar 21 13:19:17 CET 2017,Tue Mar 21 13:23:26 CET 2017,,,,,,{},2.86275,[]
0,1104,tomato_red,pink tomato,0,33,English,1,Male,29,,Yes,3,Windows,576,1024,Firefox,3ZICQFRS30H889CV86TQHO6HO3DZZL,3VMQHMXNFUGPH5XH486SO3VVRCLRP3,Language study,A 10-minute study where you rate the typicality of objects.,language experiment study communication stanford fun cognitive science,$1.00,Tue Mar 21 13:19:17 CET 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Apr 20 14:19:17 CEST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3ZICQFRS30H889CV86TQHO6HO3DZZL,32RIADZISS3YQK0MINEUFJSTETR4SN,0,Submitted,Wed Mar 22 06:03:26 CET 2017,Tue Mar 21 13:19:17 CET 2017,Tue Mar 21 13:23:26 CET 2017,,,,,,{},2.86275,[]
0,1164,tomato_green,pink tomato,0.03,34,English,1,Male,29,,Yes,3,Windows,576,1024,Firefox,3ZICQFRS30H889CV86TQHO6HO3DZZL,3VMQHMXNFUGPH5XH486SO3VVRCLRP3,Language study,A 10-minute study where you rate the typicality of objects.,language experiment study communication stanford fun cognitive science,$1.00,Tue Mar 21 13:19:17 CET 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Apr 20 14:19:17 CEST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3ZICQFRS30H889CV86TQHO6HO3DZZL,32RIADZISS3YQK0MINEUFJSTETR4SN,0,Submitted,Wed Mar 22 06:03:26 CET 2017,Tue Mar 21 13:19:17 CET 2017,Tue Mar 21 13:23:26 CET 2017,,,,,,{},2.86275,[]
0,1233,carrot_pink,orange carrot,0,35,English,1,Male,29,,Yes,3,Windows,576,1024,Firefox,3ZICQFRS30H889CV86TQHO6HO3DZZL,3VMQHMXNFUGPH5XH486SO3VVRCLRP3,Language study,A 10-minute study where you rate the typicality of objects.,language experiment study communication stanford fun cognitive science,$1.00,Tue Mar 21 13:19:17 CET 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Apr 20 14:19:17 CEST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3ZICQFRS30H889CV86TQHO6HO3DZZL,32RIADZISS3YQK0MINEUFJSTETR4SN,0,Submitted,Wed Mar 22 06:03:26 CET 2017,Tue Mar 21 13:19:17 CET 2017,Tue Mar 21 13:23:26 CET 2017,,,,,,{},2.86275,[]
