workerid,rt,color_utterance,slide_number_in_experiment,response,item_color,language,enjoyment,gender,age,comments,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
0,1330,black,12,0,pepper_orange,english,2,Male,26,,Yes,2,Windows,1080,1920,Chrome,3L2OEKSTW89TJN133URUQX0BEXX8YI,3V76OXST9RHXO1VZQGEZ61PRRLF50P,Language study,A 5-minute study where you rate colors.,language experiment study communication stanford fun cognitive science,$1.20,Tue Nov 22 08:21:46 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Dec 22 08:21:46 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3L2OEKSTW89TJN133URUQX0BEXX8YI,3DL65MZB8DE0B58JA7079002O0VCES,0,Submitted,Wed Nov 23 01:04:50 PST 2016,Tue Nov 22 08:22:00 PST 2016,Tue Nov 22 08:24:50 PST 2016,,,,,,[],{},2.641033333333333
0,1116,green,13,0,cup_red,english,2,Male,26,,Yes,2,Windows,1080,1920,Chrome,3L2OEKSTW89TJN133URUQX0BEXX8YI,3V76OXST9RHXO1VZQGEZ61PRRLF50P,Language study,A 5-minute study where you rate colors.,language experiment study communication stanford fun cognitive science,$1.20,Tue Nov 22 08:21:46 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Dec 22 08:21:46 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3L2OEKSTW89TJN133URUQX0BEXX8YI,3DL65MZB8DE0B58JA7079002O0VCES,0,Submitted,Wed Nov 23 01:04:50 PST 2016,Tue Nov 22 08:22:00 PST 2016,Tue Nov 22 08:24:50 PST 2016,,,,,,[],{},2.641033333333333
0,1230,orange,14,1,pear_orange,english,2,Male,26,,Yes,2,Windows,1080,1920,Chrome,3L2OEKSTW89TJN133URUQX0BEXX8YI,3V76OXST9RHXO1VZQGEZ61PRRLF50P,Language study,A 5-minute study where you rate colors.,language experiment study communication stanford fun cognitive science,$1.20,Tue Nov 22 08:21:46 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Dec 22 08:21:46 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3L2OEKSTW89TJN133URUQX0BEXX8YI,3DL65MZB8DE0B58JA7079002O0VCES,0,Submitted,Wed Nov 23 01:04:50 PST 2016,Tue Nov 22 08:22:00 PST 2016,Tue Nov 22 08:24:50 PST 2016,,,,,,[],{},2.641033333333333
0,1406,red,15,0,cup_orange,english,2,Male,26,,Yes,2,Windows,1080,1920,Chrome,3L2OEKSTW89TJN133URUQX0BEXX8YI,3V76OXST9RHXO1VZQGEZ61PRRLF50P,Language study,A 5-minute study where you rate colors.,language experiment study communication stanford fun cognitive science,$1.20,Tue Nov 22 08:21:46 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Dec 22 08:21:46 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3L2OEKSTW89TJN133URUQX0BEXX8YI,3DL65MZB8DE0B58JA7079002O0VCES,0,Submitted,Wed Nov 23 01:04:50 PST 2016,Tue Nov 22 08:22:00 PST 2016,Tue Nov 22 08:24:50 PST 2016,,,,,,[],{},2.641033333333333
0,1342,green,16,0,cup_black,english,2,Male,26,,Yes,2,Windows,1080,1920,Chrome,3L2OEKSTW89TJN133URUQX0BEXX8YI,3V76OXST9RHXO1VZQGEZ61PRRLF50P,Language study,A 5-minute study where you rate colors.,language experiment study communication stanford fun cognitive science,$1.20,Tue Nov 22 08:21:46 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Dec 22 08:21:46 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3L2OEKSTW89TJN133URUQX0BEXX8YI,3DL65MZB8DE0B58JA7079002O0VCES,0,Submitted,Wed Nov 23 01:04:50 PST 2016,Tue Nov 22 08:22:00 PST 2016,Tue Nov 22 08:24:50 PST 2016,,,,,,[],{},2.641033333333333
0,1400,purple,17,0,banana_blue,english,2,Male,26,,Yes,2,Windows,1080,1920,Chrome,3L2OEKSTW89TJN133URUQX0BEXX8YI,3V76OXST9RHXO1VZQGEZ61PRRLF50P,Language study,A 5-minute study where you rate colors.,language experiment study communication stanford fun cognitive science,$1.20,Tue Nov 22 08:21:46 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Dec 22 08:21:46 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3L2OEKSTW89TJN133URUQX0BEXX8YI,3DL65MZB8DE0B58JA7079002O0VCES,0,Submitted,Wed Nov 23 01:04:50 PST 2016,Tue Nov 22 08:22:00 PST 2016,Tue Nov 22 08:24:50 PST 2016,,,,,,[],{},2.641033333333333
0,1370,orange,18,1,pepper_orange,english,2,Male,26,,Yes,2,Windows,1080,1920,Chrome,3L2OEKSTW89TJN133URUQX0BEXX8YI,3V76OXST9RHXO1VZQGEZ61PRRLF50P,Language study,A 5-minute study where you rate colors.,language experiment study communication stanford fun cognitive science,$1.20,Tue Nov 22 08:21:46 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Dec 22 08:21:46 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3L2OEKSTW89TJN133URUQX0BEXX8YI,3DL65MZB8DE0B58JA7079002O0VCES,0,Submitted,Wed Nov 23 01:04:50 PST 2016,Tue Nov 22 08:22:00 PST 2016,Tue Nov 22 08:24:50 PST 2016,,,,,,[],{},2.641033333333333
0,1176,black,19,0,tomato_pink,english,2,Male,26,,Yes,2,Windows,1080,1920,Chrome,3L2OEKSTW89TJN133URUQX0BEXX8YI,3V76OXST9RHXO1VZQGEZ61PRRLF50P,Language study,A 5-minute study where you rate colors.,language experiment study communication stanford fun cognitive science,$1.20,Tue Nov 22 08:21:46 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Dec 22 08:21:46 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3L2OEKSTW89TJN133URUQX0BEXX8YI,3DL65MZB8DE0B58JA7079002O0VCES,0,Submitted,Wed Nov 23 01:04:50 PST 2016,Tue Nov 22 08:22:00 PST 2016,Tue Nov 22 08:24:50 PST 2016,,,,,,[],{},2.641033333333333
0,1360,blue,20,0,avocado_black,english,2,Male,26,,Yes,2,Windows,1080,1920,Chrome,3L2OEKSTW89TJN133URUQX0BEXX8YI,3V76OXST9RHXO1VZQGEZ61PRRLF50P,Language study,A 5-minute study where you rate colors.,language experiment study communication stanford fun cognitive science,$1.20,Tue Nov 22 08:21:46 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Dec 22 08:21:46 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3L2OEKSTW89TJN133URUQX0BEXX8YI,3DL65MZB8DE0B58JA7079002O0VCES,0,Submitted,Wed Nov 23 01:04:50 PST 2016,Tue Nov 22 08:22:00 PST 2016,Tue Nov 22 08:24:50 PST 2016,,,,,,[],{},2.641033333333333
0,1784,black,21,0,apple_green,english,2,Male,26,,Yes,2,Windows,1080,1920,Chrome,3L2OEKSTW89TJN133URUQX0BEXX8YI,3V76OXST9RHXO1VZQGEZ61PRRLF50P,Language study,A 5-minute study where you rate colors.,language experiment study communication stanford fun cognitive science,$1.20,Tue Nov 22 08:21:46 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Dec 22 08:21:46 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3L2OEKSTW89TJN133URUQX0BEXX8YI,3DL65MZB8DE0B58JA7079002O0VCES,0,Submitted,Wed Nov 23 01:04:50 PST 2016,Tue Nov 22 08:22:00 PST 2016,Tue Nov 22 08:24:50 PST 2016,,,,,,[],{},2.641033333333333
0,2332,brown,22,1,banana_brown,english,2,Male,26,,Yes,2,Windows,1080,1920,Chrome,3L2OEKSTW89TJN133URUQX0BEXX8YI,3V76OXST9RHXO1VZQGEZ61PRRLF50P,Language study,A 5-minute study where you rate colors.,language experiment study communication stanford fun cognitive science,$1.20,Tue Nov 22 08:21:46 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Dec 22 08:21:46 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3L2OEKSTW89TJN133URUQX0BEXX8YI,3DL65MZB8DE0B58JA7079002O0VCES,0,Submitted,Wed Nov 23 01:04:50 PST 2016,Tue Nov 22 08:22:00 PST 2016,Tue Nov 22 08:24:50 PST 2016,,,,,,[],{},2.641033333333333
0,1452,red,23,0.87,apple_red,english,2,Male,26,,Yes,2,Windows,1080,1920,Chrome,3L2OEKSTW89TJN133URUQX0BEXX8YI,3V76OXST9RHXO1VZQGEZ61PRRLF50P,Language study,A 5-minute study where you rate colors.,language experiment study communication stanford fun cognitive science,$1.20,Tue Nov 22 08:21:46 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Dec 22 08:21:46 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3L2OEKSTW89TJN133URUQX0BEXX8YI,3DL65MZB8DE0B58JA7079002O0VCES,0,Submitted,Wed Nov 23 01:04:50 PST 2016,Tue Nov 22 08:22:00 PST 2016,Tue Nov 22 08:24:50 PST 2016,,,,,,[],{},2.641033333333333
0,1346,green,24,0,banana_yellow,english,2,Male,26,,Yes,2,Windows,1080,1920,Chrome,3L2OEKSTW89TJN133URUQX0BEXX8YI,3V76OXST9RHXO1VZQGEZ61PRRLF50P,Language study,A 5-minute study where you rate colors.,language experiment study communication stanford fun cognitive science,$1.20,Tue Nov 22 08:21:46 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Dec 22 08:21:46 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3L2OEKSTW89TJN133URUQX0BEXX8YI,3DL65MZB8DE0B58JA7079002O0VCES,0,Submitted,Wed Nov 23 01:04:50 PST 2016,Tue Nov 22 08:22:00 PST 2016,Tue Nov 22 08:24:50 PST 2016,,,,,,[],{},2.641033333333333
0,1228,pink,25,0,cup_brown,english,2,Male,26,,Yes,2,Windows,1080,1920,Chrome,3L2OEKSTW89TJN133URUQX0BEXX8YI,3V76OXST9RHXO1VZQGEZ61PRRLF50P,Language study,A 5-minute study where you rate colors.,language experiment study communication stanford fun cognitive science,$1.20,Tue Nov 22 08:21:46 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Dec 22 08:21:46 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3L2OEKSTW89TJN133URUQX0BEXX8YI,3DL65MZB8DE0B58JA7079002O0VCES,0,Submitted,Wed Nov 23 01:04:50 PST 2016,Tue Nov 22 08:22:00 PST 2016,Tue Nov 22 08:24:50 PST 2016,,,,,,[],{},2.641033333333333
0,1241,pink,26,0,apple_green,english,2,Male,26,,Yes,2,Windows,1080,1920,Chrome,3L2OEKSTW89TJN133URUQX0BEXX8YI,3V76OXST9RHXO1VZQGEZ61PRRLF50P,Language study,A 5-minute study where you rate colors.,language experiment study communication stanford fun cognitive science,$1.20,Tue Nov 22 08:21:46 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Dec 22 08:21:46 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3L2OEKSTW89TJN133URUQX0BEXX8YI,3DL65MZB8DE0B58JA7079002O0VCES,0,Submitted,Wed Nov 23 01:04:50 PST 2016,Tue Nov 22 08:22:00 PST 2016,Tue Nov 22 08:24:50 PST 2016,,,,,,[],{},2.641033333333333
0,1285,red,27,0,pepper_orange,english,2,Male,26,,Yes,2,Windows,1080,1920,Chrome,3L2OEKSTW89TJN133URUQX0BEXX8YI,3V76OXST9RHXO1VZQGEZ61PRRLF50P,Language study,A 5-minute study where you rate colors.,language experiment study communication stanford fun cognitive science,$1.20,Tue Nov 22 08:21:46 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Dec 22 08:21:46 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3L2OEKSTW89TJN133URUQX0BEXX8YI,3DL65MZB8DE0B58JA7079002O0VCES,0,Submitted,Wed Nov 23 01:04:50 PST 2016,Tue Nov 22 08:22:00 PST 2016,Tue Nov 22 08:24:50 PST 2016,,,,,,[],{},2.641033333333333
0,1615,blue,28,0.79,apple_blue,english,2,Male,26,,Yes,2,Windows,1080,1920,Chrome,3L2OEKSTW89TJN133URUQX0BEXX8YI,3V76OXST9RHXO1VZQGEZ61PRRLF50P,Language study,A 5-minute study where you rate colors.,language experiment study communication stanford fun cognitive science,$1.20,Tue Nov 22 08:21:46 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Dec 22 08:21:46 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3L2OEKSTW89TJN133URUQX0BEXX8YI,3DL65MZB8DE0B58JA7079002O0VCES,0,Submitted,Wed Nov 23 01:04:50 PST 2016,Tue Nov 22 08:22:00 PST 2016,Tue Nov 22 08:24:50 PST 2016,,,,,,[],{},2.641033333333333
0,1150,purple,29,0,cup_orange,english,2,Male,26,,Yes,2,Windows,1080,1920,Chrome,3L2OEKSTW89TJN133URUQX0BEXX8YI,3V76OXST9RHXO1VZQGEZ61PRRLF50P,Language study,A 5-minute study where you rate colors.,language experiment study communication stanford fun cognitive science,$1.20,Tue Nov 22 08:21:46 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Dec 22 08:21:46 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3L2OEKSTW89TJN133URUQX0BEXX8YI,3DL65MZB8DE0B58JA7079002O0VCES,0,Submitted,Wed Nov 23 01:04:50 PST 2016,Tue Nov 22 08:22:00 PST 2016,Tue Nov 22 08:24:50 PST 2016,,,,,,[],{},2.641033333333333
0,2113,brown,30,0.82,cup_brown,english,2,Male,26,,Yes,2,Windows,1080,1920,Chrome,3L2OEKSTW89TJN133URUQX0BEXX8YI,3V76OXST9RHXO1VZQGEZ61PRRLF50P,Language study,A 5-minute study where you rate colors.,language experiment study communication stanford fun cognitive science,$1.20,Tue Nov 22 08:21:46 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Dec 22 08:21:46 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3L2OEKSTW89TJN133URUQX0BEXX8YI,3DL65MZB8DE0B58JA7079002O0VCES,0,Submitted,Wed Nov 23 01:04:50 PST 2016,Tue Nov 22 08:22:00 PST 2016,Tue Nov 22 08:24:50 PST 2016,,,,,,[],{},2.641033333333333
0,1230,green,31,0,apple_red,english,2,Male,26,,Yes,2,Windows,1080,1920,Chrome,3L2OEKSTW89TJN133URUQX0BEXX8YI,3V76OXST9RHXO1VZQGEZ61PRRLF50P,Language study,A 5-minute study where you rate colors.,language experiment study communication stanford fun cognitive science,$1.20,Tue Nov 22 08:21:46 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Dec 22 08:21:46 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3L2OEKSTW89TJN133URUQX0BEXX8YI,3DL65MZB8DE0B58JA7079002O0VCES,0,Submitted,Wed Nov 23 01:04:50 PST 2016,Tue Nov 22 08:22:00 PST 2016,Tue Nov 22 08:24:50 PST 2016,,,,,,[],{},2.641033333333333
0,1068,pink,32,0,pear_orange,english,2,Male,26,,Yes,2,Windows,1080,1920,Chrome,3L2OEKSTW89TJN133URUQX0BEXX8YI,3V76OXST9RHXO1VZQGEZ61PRRLF50P,Language study,A 5-minute study where you rate colors.,language experiment study communication stanford fun cognitive science,$1.20,Tue Nov 22 08:21:46 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Dec 22 08:21:46 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3L2OEKSTW89TJN133URUQX0BEXX8YI,3DL65MZB8DE0B58JA7079002O0VCES,0,Submitted,Wed Nov 23 01:04:50 PST 2016,Tue Nov 22 08:22:00 PST 2016,Tue Nov 22 08:24:50 PST 2016,,,,,,[],{},2.641033333333333
0,1162,yellow,33,0,apple_green,english,2,Male,26,,Yes,2,Windows,1080,1920,Chrome,3L2OEKSTW89TJN133URUQX0BEXX8YI,3V76OXST9RHXO1VZQGEZ61PRRLF50P,Language study,A 5-minute study where you rate colors.,language experiment study communication stanford fun cognitive science,$1.20,Tue Nov 22 08:21:46 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Dec 22 08:21:46 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3L2OEKSTW89TJN133URUQX0BEXX8YI,3DL65MZB8DE0B58JA7079002O0VCES,0,Submitted,Wed Nov 23 01:04:50 PST 2016,Tue Nov 22 08:22:00 PST 2016,Tue Nov 22 08:24:50 PST 2016,,,,,,[],{},2.641033333333333
0,1770,yellow,34,0.88,banana_yellow,english,2,Male,26,,Yes,2,Windows,1080,1920,Chrome,3L2OEKSTW89TJN133URUQX0BEXX8YI,3V76OXST9RHXO1VZQGEZ61PRRLF50P,Language study,A 5-minute study where you rate colors.,language experiment study communication stanford fun cognitive science,$1.20,Tue Nov 22 08:21:46 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Dec 22 08:21:46 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3L2OEKSTW89TJN133URUQX0BEXX8YI,3DL65MZB8DE0B58JA7079002O0VCES,0,Submitted,Wed Nov 23 01:04:50 PST 2016,Tue Nov 22 08:22:00 PST 2016,Tue Nov 22 08:24:50 PST 2016,,,,,,[],{},2.641033333333333
0,1092,blue,35,0,banana_brown,english,2,Male,26,,Yes,2,Windows,1080,1920,Chrome,3L2OEKSTW89TJN133URUQX0BEXX8YI,3V76OXST9RHXO1VZQGEZ61PRRLF50P,Language study,A 5-minute study where you rate colors.,language experiment study communication stanford fun cognitive science,$1.20,Tue Nov 22 08:21:46 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Dec 22 08:21:46 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3L2OEKSTW89TJN133URUQX0BEXX8YI,3DL65MZB8DE0B58JA7079002O0VCES,0,Submitted,Wed Nov 23 01:04:50 PST 2016,Tue Nov 22 08:22:00 PST 2016,Tue Nov 22 08:24:50 PST 2016,,,,,,[],{},2.641033333333333
0,1858,green,36,0.87,apple_green,english,2,Male,26,,Yes,2,Windows,1080,1920,Chrome,3L2OEKSTW89TJN133URUQX0BEXX8YI,3V76OXST9RHXO1VZQGEZ61PRRLF50P,Language study,A 5-minute study where you rate colors.,language experiment study communication stanford fun cognitive science,$1.20,Tue Nov 22 08:21:46 PST 2016,60,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Dec 22 08:21:46 PST 2016,https://requester.mturk.com/mturk/manageHIT?HITId=3L2OEKSTW89TJN133URUQX0BEXX8YI,3DL65MZB8DE0B58JA7079002O0VCES,0,Submitted,Wed Nov 23 01:04:50 PST 2016,Tue Nov 22 08:22:00 PST 2016,Tue Nov 22 08:24:50 PST 2016,,,,,,[],{},2.641033333333333
