workerid,rt,color_utterance,slide_number_in_experiment,response,item_color,language,enjoyment,gender,age,comments,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.condition,Answer.time_in_minutes,Answer.catch_trials
2,2558,green,49,0.78,pear_green,English,2,Male,63,hope you post more hits like this,Yes,2,Windows,768,1366,Chrome,37MQ8Z1JQDVIX8ZENDITG6N86R3Y25,3R0JXV1AUF9ATFG7YDTJIECMEI9OFH,Language study,A 5-minute study where you rate colors.,language experiment study communication stanford fun cognitive science,$1.00,Tue Oct 24 08:56:25 PDT 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 23 07:56:25 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=37MQ8Z1JQDVIX8ZENDITG6N86R3Y25,3VE8AYVF8MWQ5GI2O648PWPKH068F6,2,Submitted,Wed Oct 25 01:47:42 PDT 2017,Tue Oct 24 08:56:35 PDT 2017,Tue Oct 24 09:07:42 PDT 2017,,,,,,{},7.94245,[]
2,4413,black,50,0.01,banana_yellow,English,2,Male,63,hope you post more hits like this,Yes,2,Windows,768,1366,Chrome,37MQ8Z1JQDVIX8ZENDITG6N86R3Y25,3R0JXV1AUF9ATFG7YDTJIECMEI9OFH,Language study,A 5-minute study where you rate colors.,language experiment study communication stanford fun cognitive science,$1.00,Tue Oct 24 08:56:25 PDT 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 23 07:56:25 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=37MQ8Z1JQDVIX8ZENDITG6N86R3Y25,3VE8AYVF8MWQ5GI2O648PWPKH068F6,2,Submitted,Wed Oct 25 01:47:42 PDT 2017,Tue Oct 24 08:56:35 PDT 2017,Tue Oct 24 09:07:42 PDT 2017,,,,,,{},7.94245,[]
2,3444,blue,51,0.04,apple_green,English,2,Male,63,hope you post more hits like this,Yes,2,Windows,768,1366,Chrome,37MQ8Z1JQDVIX8ZENDITG6N86R3Y25,3R0JXV1AUF9ATFG7YDTJIECMEI9OFH,Language study,A 5-minute study where you rate colors.,language experiment study communication stanford fun cognitive science,$1.00,Tue Oct 24 08:56:25 PDT 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 23 07:56:25 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=37MQ8Z1JQDVIX8ZENDITG6N86R3Y25,3VE8AYVF8MWQ5GI2O648PWPKH068F6,2,Submitted,Wed Oct 25 01:47:42 PDT 2017,Tue Oct 24 08:56:35 PDT 2017,Tue Oct 24 09:07:42 PDT 2017,,,,,,{},7.94245,[]
2,3135,orange,52,0.56,pear_orange,English,2,Male,63,hope you post more hits like this,Yes,2,Windows,768,1366,Chrome,37MQ8Z1JQDVIX8ZENDITG6N86R3Y25,3R0JXV1AUF9ATFG7YDTJIECMEI9OFH,Language study,A 5-minute study where you rate colors.,language experiment study communication stanford fun cognitive science,$1.00,Tue Oct 24 08:56:25 PDT 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 23 07:56:25 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=37MQ8Z1JQDVIX8ZENDITG6N86R3Y25,3VE8AYVF8MWQ5GI2O648PWPKH068F6,2,Submitted,Wed Oct 25 01:47:42 PDT 2017,Tue Oct 24 08:56:35 PDT 2017,Tue Oct 24 09:07:42 PDT 2017,,,,,,{},7.94245,[]
2,2605,black,53,0.01,apple_red,English,2,Male,63,hope you post more hits like this,Yes,2,Windows,768,1366,Chrome,37MQ8Z1JQDVIX8ZENDITG6N86R3Y25,3R0JXV1AUF9ATFG7YDTJIECMEI9OFH,Language study,A 5-minute study where you rate colors.,language experiment study communication stanford fun cognitive science,$1.00,Tue Oct 24 08:56:25 PDT 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 23 07:56:25 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=37MQ8Z1JQDVIX8ZENDITG6N86R3Y25,3VE8AYVF8MWQ5GI2O648PWPKH068F6,2,Submitted,Wed Oct 25 01:47:42 PDT 2017,Tue Oct 24 08:56:35 PDT 2017,Tue Oct 24 09:07:42 PDT 2017,,,,,,{},7.94245,[]
2,3865,green,54,0.19,pepper_orange,English,2,Male,63,hope you post more hits like this,Yes,2,Windows,768,1366,Chrome,37MQ8Z1JQDVIX8ZENDITG6N86R3Y25,3R0JXV1AUF9ATFG7YDTJIECMEI9OFH,Language study,A 5-minute study where you rate colors.,language experiment study communication stanford fun cognitive science,$1.00,Tue Oct 24 08:56:25 PDT 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 23 07:56:25 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=37MQ8Z1JQDVIX8ZENDITG6N86R3Y25,3VE8AYVF8MWQ5GI2O648PWPKH068F6,2,Submitted,Wed Oct 25 01:47:42 PDT 2017,Tue Oct 24 08:56:35 PDT 2017,Tue Oct 24 09:07:42 PDT 2017,,,,,,{},7.94245,[]
2,2062,yellow,55,0.03,tomato_green,English,2,Male,63,hope you post more hits like this,Yes,2,Windows,768,1366,Chrome,37MQ8Z1JQDVIX8ZENDITG6N86R3Y25,3R0JXV1AUF9ATFG7YDTJIECMEI9OFH,Language study,A 5-minute study where you rate colors.,language experiment study communication stanford fun cognitive science,$1.00,Tue Oct 24 08:56:25 PDT 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 23 07:56:25 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=37MQ8Z1JQDVIX8ZENDITG6N86R3Y25,3VE8AYVF8MWQ5GI2O648PWPKH068F6,2,Submitted,Wed Oct 25 01:47:42 PDT 2017,Tue Oct 24 08:56:35 PDT 2017,Tue Oct 24 09:07:42 PDT 2017,,,,,,{},7.94245,[]
2,1960,red,56,0.06,avocado_green,English,2,Male,63,hope you post more hits like this,Yes,2,Windows,768,1366,Chrome,37MQ8Z1JQDVIX8ZENDITG6N86R3Y25,3R0JXV1AUF9ATFG7YDTJIECMEI9OFH,Language study,A 5-minute study where you rate colors.,language experiment study communication stanford fun cognitive science,$1.00,Tue Oct 24 08:56:25 PDT 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 23 07:56:25 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=37MQ8Z1JQDVIX8ZENDITG6N86R3Y25,3VE8AYVF8MWQ5GI2O648PWPKH068F6,2,Submitted,Wed Oct 25 01:47:42 PDT 2017,Tue Oct 24 08:56:35 PDT 2017,Tue Oct 24 09:07:42 PDT 2017,,,,,,{},7.94245,[]
2,1884,orange,57,0.02,pepper_black,English,2,Male,63,hope you post more hits like this,Yes,2,Windows,768,1366,Chrome,37MQ8Z1JQDVIX8ZENDITG6N86R3Y25,3R0JXV1AUF9ATFG7YDTJIECMEI9OFH,Language study,A 5-minute study where you rate colors.,language experiment study communication stanford fun cognitive science,$1.00,Tue Oct 24 08:56:25 PDT 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 23 07:56:25 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=37MQ8Z1JQDVIX8ZENDITG6N86R3Y25,3VE8AYVF8MWQ5GI2O648PWPKH068F6,2,Submitted,Wed Oct 25 01:47:42 PDT 2017,Tue Oct 24 08:56:35 PDT 2017,Tue Oct 24 09:07:42 PDT 2017,,,,,,{},7.94245,[]
2,2305,blue,58,0.03,pepper_red,English,2,Male,63,hope you post more hits like this,Yes,2,Windows,768,1366,Chrome,37MQ8Z1JQDVIX8ZENDITG6N86R3Y25,3R0JXV1AUF9ATFG7YDTJIECMEI9OFH,Language study,A 5-minute study where you rate colors.,language experiment study communication stanford fun cognitive science,$1.00,Tue Oct 24 08:56:25 PDT 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 23 07:56:25 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=37MQ8Z1JQDVIX8ZENDITG6N86R3Y25,3VE8AYVF8MWQ5GI2O648PWPKH068F6,2,Submitted,Wed Oct 25 01:47:42 PDT 2017,Tue Oct 24 08:56:35 PDT 2017,Tue Oct 24 09:07:42 PDT 2017,,,,,,{},7.94245,[]
2,4180,red,59,0,carrot_brown,English,2,Male,63,hope you post more hits like this,Yes,2,Windows,768,1366,Chrome,37MQ8Z1JQDVIX8ZENDITG6N86R3Y25,3R0JXV1AUF9ATFG7YDTJIECMEI9OFH,Language study,A 5-minute study where you rate colors.,language experiment study communication stanford fun cognitive science,$1.00,Tue Oct 24 08:56:25 PDT 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 23 07:56:25 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=37MQ8Z1JQDVIX8ZENDITG6N86R3Y25,3VE8AYVF8MWQ5GI2O648PWPKH068F6,2,Submitted,Wed Oct 25 01:47:42 PDT 2017,Tue Oct 24 08:56:35 PDT 2017,Tue Oct 24 09:07:42 PDT 2017,,,,,,{},7.94245,[]
2,2195,yellow,60,0.04,pepper_red,English,2,Male,63,hope you post more hits like this,Yes,2,Windows,768,1366,Chrome,37MQ8Z1JQDVIX8ZENDITG6N86R3Y25,3R0JXV1AUF9ATFG7YDTJIECMEI9OFH,Language study,A 5-minute study where you rate colors.,language experiment study communication stanford fun cognitive science,$1.00,Tue Oct 24 08:56:25 PDT 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 23 07:56:25 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=37MQ8Z1JQDVIX8ZENDITG6N86R3Y25,3VE8AYVF8MWQ5GI2O648PWPKH068F6,2,Submitted,Wed Oct 25 01:47:42 PDT 2017,Tue Oct 24 08:56:35 PDT 2017,Tue Oct 24 09:07:42 PDT 2017,,,,,,{},7.94245,[]
2,2709,brown,61,0.72,carrot_brown,English,2,Male,63,hope you post more hits like this,Yes,2,Windows,768,1366,Chrome,37MQ8Z1JQDVIX8ZENDITG6N86R3Y25,3R0JXV1AUF9ATFG7YDTJIECMEI9OFH,Language study,A 5-minute study where you rate colors.,language experiment study communication stanford fun cognitive science,$1.00,Tue Oct 24 08:56:25 PDT 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 23 07:56:25 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=37MQ8Z1JQDVIX8ZENDITG6N86R3Y25,3VE8AYVF8MWQ5GI2O648PWPKH068F6,2,Submitted,Wed Oct 25 01:47:42 PDT 2017,Tue Oct 24 08:56:35 PDT 2017,Tue Oct 24 09:07:42 PDT 2017,,,,,,{},7.94245,[]
2,2464,orange,62,0.03,carrot_brown,English,2,Male,63,hope you post more hits like this,Yes,2,Windows,768,1366,Chrome,37MQ8Z1JQDVIX8ZENDITG6N86R3Y25,3R0JXV1AUF9ATFG7YDTJIECMEI9OFH,Language study,A 5-minute study where you rate colors.,language experiment study communication stanford fun cognitive science,$1.00,Tue Oct 24 08:56:25 PDT 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 23 07:56:25 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=37MQ8Z1JQDVIX8ZENDITG6N86R3Y25,3VE8AYVF8MWQ5GI2O648PWPKH068F6,2,Submitted,Wed Oct 25 01:47:42 PDT 2017,Tue Oct 24 08:56:35 PDT 2017,Tue Oct 24 09:07:42 PDT 2017,,,,,,{},7.94245,[]
2,1919,black,63,0.03,pepper_red,English,2,Male,63,hope you post more hits like this,Yes,2,Windows,768,1366,Chrome,37MQ8Z1JQDVIX8ZENDITG6N86R3Y25,3R0JXV1AUF9ATFG7YDTJIECMEI9OFH,Language study,A 5-minute study where you rate colors.,language experiment study communication stanford fun cognitive science,$1.00,Tue Oct 24 08:56:25 PDT 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 23 07:56:25 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=37MQ8Z1JQDVIX8ZENDITG6N86R3Y25,3VE8AYVF8MWQ5GI2O648PWPKH068F6,2,Submitted,Wed Oct 25 01:47:42 PDT 2017,Tue Oct 24 08:56:35 PDT 2017,Tue Oct 24 09:07:42 PDT 2017,,,,,,{},7.94245,[]
2,2036,yellow,64,0.01,banana_blue,English,2,Male,63,hope you post more hits like this,Yes,2,Windows,768,1366,Chrome,37MQ8Z1JQDVIX8ZENDITG6N86R3Y25,3R0JXV1AUF9ATFG7YDTJIECMEI9OFH,Language study,A 5-minute study where you rate colors.,language experiment study communication stanford fun cognitive science,$1.00,Tue Oct 24 08:56:25 PDT 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 23 07:56:25 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=37MQ8Z1JQDVIX8ZENDITG6N86R3Y25,3VE8AYVF8MWQ5GI2O648PWPKH068F6,2,Submitted,Wed Oct 25 01:47:42 PDT 2017,Tue Oct 24 08:56:35 PDT 2017,Tue Oct 24 09:07:42 PDT 2017,,,,,,{},7.94245,[]
2,2012,brown,65,0.01,banana_yellow,English,2,Male,63,hope you post more hits like this,Yes,2,Windows,768,1366,Chrome,37MQ8Z1JQDVIX8ZENDITG6N86R3Y25,3R0JXV1AUF9ATFG7YDTJIECMEI9OFH,Language study,A 5-minute study where you rate colors.,language experiment study communication stanford fun cognitive science,$1.00,Tue Oct 24 08:56:25 PDT 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 23 07:56:25 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=37MQ8Z1JQDVIX8ZENDITG6N86R3Y25,3VE8AYVF8MWQ5GI2O648PWPKH068F6,2,Submitted,Wed Oct 25 01:47:42 PDT 2017,Tue Oct 24 08:56:35 PDT 2017,Tue Oct 24 09:07:42 PDT 2017,,,,,,{},7.94245,[]
2,1799,purple,66,0,avocado_green,English,2,Male,63,hope you post more hits like this,Yes,2,Windows,768,1366,Chrome,37MQ8Z1JQDVIX8ZENDITG6N86R3Y25,3R0JXV1AUF9ATFG7YDTJIECMEI9OFH,Language study,A 5-minute study where you rate colors.,language experiment study communication stanford fun cognitive science,$1.00,Tue Oct 24 08:56:25 PDT 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 23 07:56:25 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=37MQ8Z1JQDVIX8ZENDITG6N86R3Y25,3VE8AYVF8MWQ5GI2O648PWPKH068F6,2,Submitted,Wed Oct 25 01:47:42 PDT 2017,Tue Oct 24 08:56:35 PDT 2017,Tue Oct 24 09:07:42 PDT 2017,,,,,,{},7.94245,[]
2,2121,orange,67,0.04,pear_green,English,2,Male,63,hope you post more hits like this,Yes,2,Windows,768,1366,Chrome,37MQ8Z1JQDVIX8ZENDITG6N86R3Y25,3R0JXV1AUF9ATFG7YDTJIECMEI9OFH,Language study,A 5-minute study where you rate colors.,language experiment study communication stanford fun cognitive science,$1.00,Tue Oct 24 08:56:25 PDT 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 23 07:56:25 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=37MQ8Z1JQDVIX8ZENDITG6N86R3Y25,3VE8AYVF8MWQ5GI2O648PWPKH068F6,2,Submitted,Wed Oct 25 01:47:42 PDT 2017,Tue Oct 24 08:56:35 PDT 2017,Tue Oct 24 09:07:42 PDT 2017,,,,,,{},7.94245,[]
2,7469,blue,68,0.88,apple_blue,English,2,Male,63,hope you post more hits like this,Yes,2,Windows,768,1366,Chrome,37MQ8Z1JQDVIX8ZENDITG6N86R3Y25,3R0JXV1AUF9ATFG7YDTJIECMEI9OFH,Language study,A 5-minute study where you rate colors.,language experiment study communication stanford fun cognitive science,$1.00,Tue Oct 24 08:56:25 PDT 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 23 07:56:25 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=37MQ8Z1JQDVIX8ZENDITG6N86R3Y25,3VE8AYVF8MWQ5GI2O648PWPKH068F6,2,Submitted,Wed Oct 25 01:47:42 PDT 2017,Tue Oct 24 08:56:35 PDT 2017,Tue Oct 24 09:07:42 PDT 2017,,,,,,{},7.94245,[]
2,2868,green,69,0.69,avocado_green,English,2,Male,63,hope you post more hits like this,Yes,2,Windows,768,1366,Chrome,37MQ8Z1JQDVIX8ZENDITG6N86R3Y25,3R0JXV1AUF9ATFG7YDTJIECMEI9OFH,Language study,A 5-minute study where you rate colors.,language experiment study communication stanford fun cognitive science,$1.00,Tue Oct 24 08:56:25 PDT 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 23 07:56:25 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=37MQ8Z1JQDVIX8ZENDITG6N86R3Y25,3VE8AYVF8MWQ5GI2O648PWPKH068F6,2,Submitted,Wed Oct 25 01:47:42 PDT 2017,Tue Oct 24 08:56:35 PDT 2017,Tue Oct 24 09:07:42 PDT 2017,,,,,,{},7.94245,[]
2,2272,blue,70,0.01,pepper_green,English,2,Male,63,hope you post more hits like this,Yes,2,Windows,768,1366,Chrome,37MQ8Z1JQDVIX8ZENDITG6N86R3Y25,3R0JXV1AUF9ATFG7YDTJIECMEI9OFH,Language study,A 5-minute study where you rate colors.,language experiment study communication stanford fun cognitive science,$1.00,Tue Oct 24 08:56:25 PDT 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 23 07:56:25 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=37MQ8Z1JQDVIX8ZENDITG6N86R3Y25,3VE8AYVF8MWQ5GI2O648PWPKH068F6,2,Submitted,Wed Oct 25 01:47:42 PDT 2017,Tue Oct 24 08:56:35 PDT 2017,Tue Oct 24 09:07:42 PDT 2017,,,,,,{},7.94245,[]
2,3640,green,71,0.04,banana_brown,English,2,Male,63,hope you post more hits like this,Yes,2,Windows,768,1366,Chrome,37MQ8Z1JQDVIX8ZENDITG6N86R3Y25,3R0JXV1AUF9ATFG7YDTJIECMEI9OFH,Language study,A 5-minute study where you rate colors.,language experiment study communication stanford fun cognitive science,$1.00,Tue Oct 24 08:56:25 PDT 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 23 07:56:25 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=37MQ8Z1JQDVIX8ZENDITG6N86R3Y25,3VE8AYVF8MWQ5GI2O648PWPKH068F6,2,Submitted,Wed Oct 25 01:47:42 PDT 2017,Tue Oct 24 08:56:35 PDT 2017,Tue Oct 24 09:07:42 PDT 2017,,,,,,{},7.94245,[]
2,1836,orange,72,0.03,tomato_green,English,2,Male,63,hope you post more hits like this,Yes,2,Windows,768,1366,Chrome,37MQ8Z1JQDVIX8ZENDITG6N86R3Y25,3R0JXV1AUF9ATFG7YDTJIECMEI9OFH,Language study,A 5-minute study where you rate colors.,language experiment study communication stanford fun cognitive science,$1.00,Tue Oct 24 08:56:25 PDT 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 23 07:56:25 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=37MQ8Z1JQDVIX8ZENDITG6N86R3Y25,3VE8AYVF8MWQ5GI2O648PWPKH068F6,2,Submitted,Wed Oct 25 01:47:42 PDT 2017,Tue Oct 24 08:56:35 PDT 2017,Tue Oct 24 09:07:42 PDT 2017,,,,,,{},7.94245,[]
2,1968,black,73,0.03,pear_yellow,English,2,Male,63,hope you post more hits like this,Yes,2,Windows,768,1366,Chrome,37MQ8Z1JQDVIX8ZENDITG6N86R3Y25,3R0JXV1AUF9ATFG7YDTJIECMEI9OFH,Language study,A 5-minute study where you rate colors.,language experiment study communication stanford fun cognitive science,$1.00,Tue Oct 24 08:56:25 PDT 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 23 07:56:25 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=37MQ8Z1JQDVIX8ZENDITG6N86R3Y25,3VE8AYVF8MWQ5GI2O648PWPKH068F6,2,Submitted,Wed Oct 25 01:47:42 PDT 2017,Tue Oct 24 08:56:35 PDT 2017,Tue Oct 24 09:07:42 PDT 2017,,,,,,{},7.94245,[]
2,1835,blue,74,0.04,pear_orange,English,2,Male,63,hope you post more hits like this,Yes,2,Windows,768,1366,Chrome,37MQ8Z1JQDVIX8ZENDITG6N86R3Y25,3R0JXV1AUF9ATFG7YDTJIECMEI9OFH,Language study,A 5-minute study where you rate colors.,language experiment study communication stanford fun cognitive science,$1.00,Tue Oct 24 08:56:25 PDT 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 23 07:56:25 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=37MQ8Z1JQDVIX8ZENDITG6N86R3Y25,3VE8AYVF8MWQ5GI2O648PWPKH068F6,2,Submitted,Wed Oct 25 01:47:42 PDT 2017,Tue Oct 24 08:56:35 PDT 2017,Tue Oct 24 09:07:42 PDT 2017,,,,,,{},7.94245,[]
2,1844,black,75,0.03,pear_green,English,2,Male,63,hope you post more hits like this,Yes,2,Windows,768,1366,Chrome,37MQ8Z1JQDVIX8ZENDITG6N86R3Y25,3R0JXV1AUF9ATFG7YDTJIECMEI9OFH,Language study,A 5-minute study where you rate colors.,language experiment study communication stanford fun cognitive science,$1.00,Tue Oct 24 08:56:25 PDT 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 23 07:56:25 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=37MQ8Z1JQDVIX8ZENDITG6N86R3Y25,3VE8AYVF8MWQ5GI2O648PWPKH068F6,2,Submitted,Wed Oct 25 01:47:42 PDT 2017,Tue Oct 24 08:56:35 PDT 2017,Tue Oct 24 09:07:42 PDT 2017,,,,,,{},7.94245,[]
2,2556,orange,76,0.05,apple_red,English,2,Male,63,hope you post more hits like this,Yes,2,Windows,768,1366,Chrome,37MQ8Z1JQDVIX8ZENDITG6N86R3Y25,3R0JXV1AUF9ATFG7YDTJIECMEI9OFH,Language study,A 5-minute study where you rate colors.,language experiment study communication stanford fun cognitive science,$1.00,Tue Oct 24 08:56:25 PDT 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 23 07:56:25 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=37MQ8Z1JQDVIX8ZENDITG6N86R3Y25,3VE8AYVF8MWQ5GI2O648PWPKH068F6,2,Submitted,Wed Oct 25 01:47:42 PDT 2017,Tue Oct 24 08:56:35 PDT 2017,Tue Oct 24 09:07:42 PDT 2017,,,,,,{},7.94245,[]
2,2102,orange,77,0.02,banana_blue,English,2,Male,63,hope you post more hits like this,Yes,2,Windows,768,1366,Chrome,37MQ8Z1JQDVIX8ZENDITG6N86R3Y25,3R0JXV1AUF9ATFG7YDTJIECMEI9OFH,Language study,A 5-minute study where you rate colors.,language experiment study communication stanford fun cognitive science,$1.00,Tue Oct 24 08:56:25 PDT 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 23 07:56:25 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=37MQ8Z1JQDVIX8ZENDITG6N86R3Y25,3VE8AYVF8MWQ5GI2O648PWPKH068F6,2,Submitted,Wed Oct 25 01:47:42 PDT 2017,Tue Oct 24 08:56:35 PDT 2017,Tue Oct 24 09:07:42 PDT 2017,,,,,,{},7.94245,[]
2,3004,black,78,1,pepper_black,English,2,Male,63,hope you post more hits like this,Yes,2,Windows,768,1366,Chrome,37MQ8Z1JQDVIX8ZENDITG6N86R3Y25,3R0JXV1AUF9ATFG7YDTJIECMEI9OFH,Language study,A 5-minute study where you rate colors.,language experiment study communication stanford fun cognitive science,$1.00,Tue Oct 24 08:56:25 PDT 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 23 07:56:25 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=37MQ8Z1JQDVIX8ZENDITG6N86R3Y25,3VE8AYVF8MWQ5GI2O648PWPKH068F6,2,Submitted,Wed Oct 25 01:47:42 PDT 2017,Tue Oct 24 08:56:35 PDT 2017,Tue Oct 24 09:07:42 PDT 2017,,,,,,{},7.94245,[]
2,2196,green,79,0.89,pepper_green,English,2,Male,63,hope you post more hits like this,Yes,2,Windows,768,1366,Chrome,37MQ8Z1JQDVIX8ZENDITG6N86R3Y25,3R0JXV1AUF9ATFG7YDTJIECMEI9OFH,Language study,A 5-minute study where you rate colors.,language experiment study communication stanford fun cognitive science,$1.00,Tue Oct 24 08:56:25 PDT 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 23 07:56:25 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=37MQ8Z1JQDVIX8ZENDITG6N86R3Y25,3VE8AYVF8MWQ5GI2O648PWPKH068F6,2,Submitted,Wed Oct 25 01:47:42 PDT 2017,Tue Oct 24 08:56:35 PDT 2017,Tue Oct 24 09:07:42 PDT 2017,,,,,,{},7.94245,[]
2,2279,red,80,0.58,banana_brown,English,2,Male,63,hope you post more hits like this,Yes,2,Windows,768,1366,Chrome,37MQ8Z1JQDVIX8ZENDITG6N86R3Y25,3R0JXV1AUF9ATFG7YDTJIECMEI9OFH,Language study,A 5-minute study where you rate colors.,language experiment study communication stanford fun cognitive science,$1.00,Tue Oct 24 08:56:25 PDT 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 23 07:56:25 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=37MQ8Z1JQDVIX8ZENDITG6N86R3Y25,3VE8AYVF8MWQ5GI2O648PWPKH068F6,2,Submitted,Wed Oct 25 01:47:42 PDT 2017,Tue Oct 24 08:56:35 PDT 2017,Tue Oct 24 09:07:42 PDT 2017,,,,,,{},7.94245,[]
2,2851,yellow,81,0.02,pepper_green,English,2,Male,63,hope you post more hits like this,Yes,2,Windows,768,1366,Chrome,37MQ8Z1JQDVIX8ZENDITG6N86R3Y25,3R0JXV1AUF9ATFG7YDTJIECMEI9OFH,Language study,A 5-minute study where you rate colors.,language experiment study communication stanford fun cognitive science,$1.00,Tue Oct 24 08:56:25 PDT 2017,9,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Thu Nov 23 07:56:25 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=37MQ8Z1JQDVIX8ZENDITG6N86R3Y25,3VE8AYVF8MWQ5GI2O648PWPKH068F6,2,Submitted,Wed Oct 25 01:47:42 PDT 2017,Tue Oct 24 08:56:35 PDT 2017,Tue Oct 24 09:07:42 PDT 2017,,,,,,{},7.94245,[]
