gameid	 time	 roundNum	 trialType	 condition	nameClickedObj	 targetStatusClickedObj	 spLocsClickedObj	 lisLocsClickedObj	 basiclevelClickedObj	 superdomainClickedObj	 alt1Name	 alt1TargetStatus	 alt1SpLocs	 alt1LisLocs	 alt1Basiclevel	 alt1superdomain	 alt2Name	 alt2TargetStatus	 alt2SpLocs	 alt2LisLocs	 alt2Basiclevel	 alt2superdomain	 alt3Name	 alt3TargetStatus	 alt3SpLocs	 alt3LisLocs	 alt3Basiclevel	 alt3superdomain	 alt4Name	 alt4TargetStatus	 alt4SpLocs	 alt4LisLocs	 alt4Basiclevel	 alt4superdomain	numMessages	numSMessages	numLMessages	speakerMessages	listenerMessages	messageTimeStamps	 refExp	sizeMentioned	colorMentioned	typeMentioned	clickedType	clickedSize	clickedColor
4886-d	1455301511015	67	subSuperTrial	basic22	parrot	target	3	2	bird	animal	sheep	distractor	2	3	NA	animal	rabbit	distractor	4	4	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	colors		1455301509536	colors	False	False	False	parrot	NA	NA
4886-d	1455301515298	68	colorSizeTrial	size41	small_black_comb	target	3	1	NA	NA	big_blue_comb	distractor	4	5	NA	NA	big_blue_comb	distractor	1	3	NA	NA	big_blue_comb	distractor	5	2	NA	NA	big_black_comb	distractor	2	4	NA	NA	1	1	0	small		1455301513985	small	True	False	False	comb	small	black
4886-d	1455301519475	69	colorSizeTrial	color32	small_green_binder	target	3	1	NA	NA	small_blue_binder	distractor	2	2	NA	NA	small_blue_binder	distractor	4	3	NA	NA	big_blue_binder	distractor	1	4	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	grene		1455301518366	grene	False	False	False	binder	small	green
4886-d	1455301523876	70	colorSizeTrial	color33	big_purple_yarn	target	4	3	NA	NA	big_red_yarn	distractor	3	1	NA	NA	big_red_yarn	distractor	1	4	NA	NA	big_red_yarn	distractor	2	2	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	pink		1455301522268	pink	False	False	False	yarn	big	purple
4886-d	1455301528378	71	subSuperTrial	basic33	daisy	target	2	2	flower	plant	wardrobe	distractor	3	4	NA	furniture	pig	distractor	4	3	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	rose		1455301526685	rose	False	False	False	daisy	NA	NA
4886-d	1455301532281	72	subSuperTrial	basic22	grizzlyBear	target	4	3	bear	animal	cow	distractor	2	4	NA	animal	crocodile	distractor	3	2	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	bear		1455301531151	bear	False	False	False	grizzlyBear	NA	NA
0842-a	1455301219719	1	subSuperTrial	basic23	coffeeTable	target	4	4	table	furniture	socks	distractor	3	2	NA	clothing	bookcase	distractor	2	3	NA	furniture	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	table		1455301205654	table	False	False	False	coffeeTable	NA	NA
0842-a	1455301259313	2	subSuperTrial	basic12	jellyBeans	target	3	2	candy	snack	popcorn	distractor	4	4	NA	snack	candyCorn	distractor	2	3	candy	snack	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	3	2	1	multicolor candies___there are some black ones among them	beans or corns	1455301236571___1455301249649___1455301253790	multicolor candies	False	False	False	jellyBeans	NA	NA
0842-a	1455301273653	3	colorSizeTrial	size44	big_blue_rug	target	3	3	NA	NA	small_blue_rug	distractor	1	4	NA	NA	small_blue_rug	distractor	2	2	NA	NA	small_blue_rug	distractor	4	5	NA	NA	small_blue_rug	distractor	5	1	NA	NA	1	1	0	the biggest piece		1455301267831	the biggest piece	False	False	False	rug	big	blue
0842-a	1455301284977	4	colorSizeTrial	color31	small_purple_rock	target	2	3	NA	NA	big_green_rock	distractor	1	2	NA	NA	big_green_rock	distractor	4	1	NA	NA	small_green_rock	distractor	3	4	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	violet one		1455301281681	violet one	False	False	False	rock	small	purple
0842-a	1455301295003	5	colorSizeTrial	size21	small_pink_framee	target	3	2	NA	NA	big_green_framee	distractor	2	3	NA	NA	big_pink_framee	distractor	4	4	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	small and pink		1455301292328	small and pink	True	True	False	framee	small	pink
0842-a	1455301307156	6	subSuperTrial	basic12	goldFish	target	3	3	fish	animal	discusFish	distractor	2	4	fish	animal	snake	distractor	4	2	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	golden fish		1455301304409	golden fish	False	False	False	goldFish	NA	NA
0842-a	1455301332103	7	colorSizeTrial	color41	big_purple_butterfly	target	2	5	NA	NA	big_blue_butterfly	distractor	1	1	NA	NA	small_blue_butterfly	distractor	3	4	NA	NA	small_blue_butterfly	distractor	5	3	NA	NA	small_blue_butterfly	distractor	4	2	NA	NA	2	1	1	violet one	size	1455301317537___1455301328667	violet one	False	False	False	butterfly	big	purple
0842-a	1455301340453	8	subSuperTrial	basic33	hawaiiShirt	target	4	2	shirt	clothing	bison	distractor	3	3	NA	animal	bed	distractor	2	4	NA	furniture	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	shirt		1455301338144	shirt	False	False	False	hawaiiShirt	NA	NA
0842-a	1455301348888	9	colorSizeTrial	size33	small_green_guitar	target	2	1	NA	NA	big_green_guitar	distractor	4	4	NA	NA	big_green_guitar	distractor	1	3	NA	NA	big_green_guitar	distractor	3	2	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	smallest		1455301346349	smallest	False	False	False	guitar	small	green
0842-a	1455301357591	10	subSuperTrial	basic33	pigeon	target	3	4	bird	animal	pretzels	distractor	4	3	NA	snack	bed	distractor	2	2	NA	furniture	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	dove		1455301355018	dove	False	False	False	pigeon	NA	NA
0842-a	1455301369089	11	colorSizeTrial	color42	small_orange_napkin	target	4	5	NA	NA	big_yellow_napkin	distractor	3	3	NA	NA	small_yellow_napkin	distractor	1	2	NA	NA	small_yellow_napkin	distractor	5	1	NA	NA	big_yellow_napkin	distractor	2	4	NA	NA	1	1	0	darkest one		1455301367143	darkest one	False	False	False	napkin	small	orange
0842-a	1455301394457	12	subSuperTrial	basic23	bedsideTable	target	4	2	table	furniture	hamster	distractor	3	3	NA	animal	wardrobe	distractor	2	4	NA	furniture	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	mmm.~~~~~~ orangest one lol		1455301388814	mmm.~~~~~~ orangest one lol	False	False	False	bedsideTable	NA	NA
0842-a	1455301402358	13	colorSizeTrial	color21	small_brown_jacket	target	3	3	NA	NA	small_green_jacket	distractor	2	2	NA	NA	big_green_jacket	distractor	4	4	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	brown		1455301398907	brown	False	True	False	jacket	small	brown
0842-a	1455301414752	14	subSuperTrial	basic12	swordFish	target	4	2	fish	animal	discusFish	distractor	2	3	fish	animal	elephant	distractor	3	4	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	swordfish		1455301412021	swordfish	False	False	False	swordFish	NA	NA
0842-a	1455301421457	15	subSuperTrial	basic12	grizzlyBear	target	3	3	bear	animal	squirrel	distractor	2	2	NA	animal	koalaBear	distractor	4	4	bear	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	bear		1455301418562	bear	False	False	False	grizzlyBear	NA	NA
0842-a	1455301430392	16	colorSizeTrial	color43	big_yellow_shoe	target	3	3	NA	NA	small_white_shoe	distractor	5	4	NA	NA	big_white_shoe	distractor	4	2	NA	NA	big_white_shoe	distractor	1	5	NA	NA	big_white_shoe	distractor	2	1	NA	NA	1	1	0	yellow		1455301427280	yellow	False	True	False	shoe	big	yellow
0842-a	1455301437087	17	colorSizeTrial	size33	big_pink_weddingcake	target	2	3	NA	NA	small_pink_weddingcake	distractor	1	4	NA	NA	small_pink_weddingcake	distractor	4	2	NA	NA	small_pink_weddingcake	distractor	3	1	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	biggest		1455301435305	biggest	False	False	False	weddingcake	big	pink
0842-a	1455301445900	18	subSuperTrial	basic33	minivan	target	4	4	car	vehicle	bathrobe	distractor	2	3	NA	clothing	lobster	distractor	3	2	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	car		1455301440805	car	False	False	False	minivan	NA	NA
0842-a	1455301454457	19	subSuperTrial	basic33	pug	target	2	3	dog	animal	bookcase	distractor	3	4	NA	furniture	cookies	distractor	4	2	NA	snack	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	dog		1455301451332	dog	False	False	False	pug	NA	NA
0842-a	1455301459806	20	colorSizeTrial	color41	big_green_pepper	target	5	3	NA	NA	small_red_pepper	distractor	4	2	NA	NA	small_red_pepper	distractor	2	4	NA	NA	big_red_pepper	distractor	3	1	NA	NA	small_red_pepper	distractor	1	5	NA	NA	1	1	0	green		1455301458784	green	False	True	False	pepper	big	green
0842-a	1455301471882	21	colorSizeTrial	size41	small_purple_bike	target	4	2	NA	NA	big_red_bike	distractor	1	5	NA	NA	big_purple_bike	distractor	2	4	NA	NA	big_red_bike	distractor	3	3	NA	NA	big_red_bike	distractor	5	1	NA	NA	1	1	0	smallest purple		1455301470276	smallest purple	False	True	False	bike	small	purple
0842-a	1455301476777	22	colorSizeTrial	color44	small_green_bracelet	target	1	3	NA	NA	small_purple_bracelet	distractor	5	1	NA	NA	small_purple_bracelet	distractor	2	4	NA	NA	small_purple_bracelet	distractor	3	5	NA	NA	small_purple_bracelet	distractor	4	2	NA	NA	1	1	0	green		1455301475705	green	False	True	False	bracelet	small	green
0842-a	1455301489397	23	subSuperTrial	basic23	gummyBears	target	3	4	candy	snack	lion	distractor	2	2	NA	animal	chips	distractor	4	3	NA	snack	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	jelly		1455301484586	jelly	False	False	False	gummyBears	NA	NA
0842-a	1455301494971	24	colorSizeTrial	color21	small_green_binder	target	3	3	NA	NA	big_blue_binder	distractor	2	4	NA	NA	small_blue_binder	distractor	4	2	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	green		1455301492956	green	False	True	False	binder	small	green
0842-a	1455301500606	25	subSuperTrial	basic22	tShirt	target	4	4	shirt	clothing	socks	distractor	3	2	NA	clothing	dress	distractor	2	3	NA	clothing	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	shirt		1455301498948	shirt	False	False	False	tShirt	NA	NA
0842-a	1455301505611	26	colorSizeTrial	size22	big_blue_ornament	target	3	4	NA	NA	small_blue_ornament	distractor	2	3	NA	NA	small_blue_ornament	distractor	4	2	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	biggest		1455301504668	biggest	False	False	False	ornament	big	blue
0842-a	1455301511572	27	colorSizeTrial	size44	big_pink_bucket	target	3	4	NA	NA	small_pink_bucket	distractor	2	2	NA	NA	small_pink_bucket	distractor	5	3	NA	NA	small_pink_bucket	distractor	1	5	NA	NA	small_pink_bucket	distractor	4	1	NA	NA	1	1	0	biggest		1455301510811	biggest	False	False	False	bucket	big	pink
0842-a	1455301517281	28	subSuperTrial	basic33	rose	target	2	2	flower	plant	wardrobe	distractor	4	3	NA	furniture	motorcycle	distractor	3	4	NA	vehicle	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	rose		1455301515645	rose	False	False	True	rose	NA	NA
0842-a	1455301523833	29	subSuperTrial	basic33	daisy	target	2	3	flower	plant	train	distractor	3	2	NA	vehicle	socks	distractor	4	4	NA	clothing	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	flower		1455301521823	flower	False	False	False	daisy	NA	NA
0842-a	1455301529346	30	subSuperTrial	basic12	polarBear	target	4	2	bear	animal	koalaBear	distractor	3	3	bear	animal	sheep	distractor	2	4	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	bear		1455301527664	bear	False	False	False	polarBear	NA	NA
0842-a	1455301538582	31	subSuperTrial	basic12	catfish	target	4	3	fish	animal	discusFish	distractor	3	4	fish	animal	iguana	distractor	2	2	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	catfish		1455301536377	catfish	False	False	True	catfish	NA	NA
0842-a	1455301545861	32	colorSizeTrial	size31	big_black_book	target	4	1	NA	NA	small_blue_book	distractor	1	3	NA	NA	small_blue_book	distractor	2	2	NA	NA	small_black_book	distractor	3	4	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	big black		1455301544777	big black	True	True	False	book	big	black
0842-a	1455301554144	33	subSuperTrial	basic12	skittles	target	2	3	candy	snack	chips	distractor	3	4	NA	snack	candyCorn	distractor	4	2	candy	snack	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	mm		1455301551997	mm	False	False	False	skittles	NA	NA
0842-a	1455301560435	34	colorSizeTrial	color22	small_blue_tack	target	3	4	NA	NA	small_red_tack	distractor	2	2	NA	NA	small_red_tack	distractor	4	3	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	blue		1455301558186	blue	False	True	False	tack	small	blue
0842-a	1455301566514	35	colorSizeTrial	color31	big_blue_golfball	target	3	3	NA	NA	small_pink_golfball	distractor	4	1	NA	NA	small_pink_golfball	distractor	2	2	NA	NA	big_pink_golfball	distractor	1	4	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	blue		1455301565090	blue	False	True	False	golfball	big	blue
0842-a	1455301576199	36	subSuperTrial	basic22	sportsCar	target	3	3	car	vehicle	ambulance	distractor	4	4	NA	vehicle	train	distractor	2	2	NA	vehicle	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	racing car		1455301574693	racing car	False	False	False	sportsCar	NA	NA
0842-a	1455301580690	37	colorSizeTrial	color42	big_red_yarn	target	3	5	NA	NA	big_purple_yarn	distractor	5	2	NA	NA	small_purple_yarn	distractor	1	3	NA	NA	small_purple_yarn	distractor	2	4	NA	NA	big_purple_yarn	distractor	4	1	NA	NA	1	1	0	red		1455301579770	red	False	True	False	yarn	big	red
0842-a	1455301586515	38	colorSizeTrial	color32	big_brown_turtle	target	3	1	NA	NA	big_black_turtle	distractor	4	4	NA	NA	small_black_turtle	distractor	2	2	NA	NA	big_black_turtle	distractor	1	3	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	brown		1455301585315	brown	False	True	False	turtle	big	brown
0842-a	1455301597642	39	colorSizeTrial	size43	big_blue_toothbrush	target	1	2	NA	NA	small_blue_toothbrush	distractor	3	1	NA	NA	small_blue_toothbrush	distractor	5	3	NA	NA	small_blue_toothbrush	distractor	4	4	NA	NA	small_red_toothbrush	distractor	2	5	NA	NA	1	1	0	big blue		1455301593608	big blue	True	True	False	toothbrush	big	blue
0842-a	1455301603301	40	subSuperTrial	basic22	poloShirt	target	4	2	shirt	clothing	socks	distractor	2	3	NA	clothing	dress	distractor	3	4	NA	clothing	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	shirt		1455301601712	shirt	False	False	False	poloShirt	NA	NA
0842-a	1455301609198	41	subSuperTrial	basic22	husky	target	3	4	dog	animal	rhino	distractor	2	2	NA	animal	kitten	distractor	4	3	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	wolf		1455301606972	wolf	False	False	False	husky	NA	NA
0842-a	1455301625304	42	subSuperTrial	basic22	suv	target	2	4	car	vehicle	ambulance	distractor	4	2	NA	vehicle	motorcycle	distractor	3	3	NA	vehicle	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	offroad car		1455301620220	offroad car	False	False	False	suv	NA	NA
0842-a	1455301631049	43	colorSizeTrial	color22	big_orange_cushion	target	3	3	NA	NA	big_blue_cushion	distractor	4	2	NA	NA	big_blue_cushion	distractor	2	4	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	orange		1455301630207	orange	False	True	False	cushion	big	orange
0842-a	1455301638256	44	colorSizeTrial	size41	small_blue_candle	target	4	4	NA	NA	big_blue_candle	distractor	1	2	NA	NA	big_red_candle	distractor	3	5	NA	NA	big_red_candle	distractor	5	3	NA	NA	big_red_candle	distractor	2	1	NA	NA	1	1	0	small blue		1455301636632	small blue	True	True	False	candle	small	blue
0842-a	1455301644157	45	colorSizeTrial	size42	small_red_flower	target	4	1	NA	NA	big_purple_flower	distractor	2	4	NA	NA	big_purple_flower	distractor	5	3	NA	NA	big_red_flower	distractor	1	2	NA	NA	big_red_flower	distractor	3	5	NA	NA	1	1	0	small red		1455301643085	small red	True	True	False	flower	small	red
0842-a	1455301653799	46	colorSizeTrial	size42	small_orange_billiardball	target	3	4	NA	NA	big_orange_billiardball	distractor	5	3	NA	NA	big_orange_billiardball	distractor	4	1	NA	NA	big_purple_billiardball	distractor	2	2	NA	NA	big_purple_billiardball	distractor	1	5	NA	NA	1	1	0	small orange		1455301652642	small orange	True	True	False	billiardball	small	orange
0842-a	1455301661550	47	subSuperTrial	basic23	germanShepherd	target	2	3	dog	animal	elephant	distractor	3	2	NA	animal	bathrobe	distractor	4	4	NA	clothing	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	dog		1455301658181	dog	False	False	False	germanShepherd	NA	NA
0842-a	1455301678968	48	subSuperTrial	basic12	convertible	target	4	3	car	vehicle	firetruck	distractor	3	2	NA	vehicle	sedan	distractor	2	4	car	vehicle	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	2	2	0	mers___silver		1455301669215___1455301677389	mers	False	False	False	convertible	NA	NA
0842-a	1455301690830	49	subSuperTrial	basic33	eagle	target	2	2	bird	animal	chips	distractor	4	4	NA	snack	ambulance	distractor	3	3	NA	vehicle	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	eagle		1455301684017	eagle	False	False	True	eagle	NA	NA
0842-a	1455301711665	50	colorSizeTrial	size32	small_pink_hairdryer	target	1	2	NA	NA	big_pink_hairdryer	distractor	4	4	NA	NA	big_purple_hairdryer	distractor	2	1	NA	NA	big_pink_hairdryer	distractor	3	3	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	small pink		1455301696973	small pink	True	True	False	hairdryer	small	pink
0842-a	1455301721498	51	subSuperTrial	basic23	tulip	target	3	2	flower	plant	bathrobe	distractor	2	4	NA	clothing	ivy	distractor	4	3	NA	plant	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	flower		1455301718820	flower	False	False	False	tulip	NA	NA
0842-a	1455301727863	52	colorSizeTrial	color32	big_black_comb	target	4	1	NA	NA	big_blue_comb	distractor	3	4	NA	NA	big_blue_comb	distractor	2	2	NA	NA	small_blue_comb	distractor	1	3	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	black		1455301726200	black	False	True	False	comb	big	black
0842-a	1455301733604	53	subSuperTrial	basic33	mnMs	target	4	3	candy	snack	firetruck	distractor	3	2	NA	vehicle	rhino	distractor	2	4	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	mm		1455301731431	mm	False	False	False	mnMs	NA	NA
0842-a	1455301740303	54	subSuperTrial	basic23	dalmatian	target	3	4	dog	animal	firetruck	distractor	4	2	NA	vehicle	crocodile	distractor	2	3	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	dog		1455301737686	dog	False	False	False	dalmatian	NA	NA
0842-a	1455301749067	55	colorSizeTrial	size43	big_black_avocado	target	2	5	NA	NA	small_black_avocado	distractor	4	2	NA	NA	small_black_avocado	distractor	1	4	NA	NA	small_black_avocado	distractor	5	3	NA	NA	small_green_avocado	distractor	3	1	NA	NA	1	1	0	big black		1455301747008	big black	True	True	False	avocado	big	black
0842-a	1455301756904	56	colorSizeTrial	color43	small_purple_stapler	target	1	4	NA	NA	small_red_stapler	distractor	5	3	NA	NA	small_red_stapler	distractor	4	1	NA	NA	small_red_stapler	distractor	2	5	NA	NA	big_red_stapler	distractor	3	2	NA	NA	1	1	0	violet		1455301755667	violet	False	False	False	stapler	small	purple
0842-a	1455301763058	57	subSuperTrial	basic33	clownFish	target	2	4	fish	animal	pretzels	distractor	3	2	NA	snack	lamp	distractor	4	3	NA	furniture	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	fish		1455301761376	fish	False	False	False	clownFish	NA	NA
0842-a	1455301773184	58	subSuperTrial	basic22	sunflower	target	3	2	flower	plant	pottedPlant	distractor	2	4	NA	plant	ivy	distractor	4	3	NA	plant	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	sunflower		1455301770725	sunflower	False	False	True	sunflower	NA	NA
0842-a	1455301784854	59	subSuperTrial	basic23	diningTable	target	3	2	table	furniture	bookcase	distractor	2	4	NA	furniture	crocodile	distractor	4	3	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	table		1455301777046	table	False	False	False	diningTable	NA	NA
0842-a	1455301793076	60	subSuperTrial	basic23	picnicTable	target	2	4	table	furniture	bed	distractor	4	2	NA	furniture	rhino	distractor	3	3	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	bench		1455301790733	bench	False	False	False	picnicTable	NA	NA
0842-a	1455301804882	61	subSuperTrial	basic22	hummingBird	target	3	4	bird	animal	sheep	distractor	4	2	NA	animal	lion	distractor	2	3	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	bird		1455301797595	bird	False	False	False	hummingBird	NA	NA
0842-a	1455301811380	62	colorSizeTrial	size22	small_red_chair	target	4	3	NA	NA	big_red_chair	distractor	3	4	NA	NA	big_red_chair	distractor	2	2	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	small		1455301808984	small	True	False	False	chair	small	red
0842-a	1455301818573	63	colorSizeTrial	color33	small_white_teacup	target	2	4	NA	NA	small_pink_teacup	distractor	1	2	NA	NA	small_pink_teacup	distractor	3	1	NA	NA	small_pink_teacup	distractor	4	3	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	whaite		1455301815263	whaite	False	False	False	teacup	small	white
0842-a	1455301824339	64	colorSizeTrial	color33	big_purple_coathanger	target	1	3	NA	NA	big_orange_coathanger	distractor	4	1	NA	NA	big_orange_coathanger	distractor	2	4	NA	NA	big_orange_coathanger	distractor	3	2	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	violet		1455301823368	violet	False	False	False	coathanger	big	purple
0842-a	1455301830983	65	subSuperTrial	basic23	dressShirt	target	3	2	shirt	clothing	hamster	distractor	4	4	NA	animal	dress	distractor	2	3	NA	clothing	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	shirt		1455301828614	shirt	False	False	False	dressShirt	NA	NA
0842-a	1455301837899	66	subSuperTrial	basic22	pandaBear	target	2	4	bear	animal	iguana	distractor	3	2	NA	animal	rabbit	distractor	4	3	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	panda		1455301835380	panda	False	False	False	pandaBear	NA	NA
0842-a	1455301843946	67	subSuperTrial	basic22	blackBear	target	4	4	bear	animal	lion	distractor	2	3	NA	animal	snake	distractor	3	2	NA	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	bear		1455301842641	bear	False	False	False	blackBear	NA	NA
0842-a	1455301851857	68	colorSizeTrial	size32	big_blue_cap	target	1	2	NA	NA	small_orange_cap	distractor	4	4	NA	NA	small_blue_cap	distractor	3	1	NA	NA	small_blue_cap	distractor	2	3	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	big blue		1455301850457	big blue	True	True	False	cap	big	blue
0842-a	1455301859458	69	colorSizeTrial	size31	small_black_belt	target	1	2	NA	NA	big_brown_belt	distractor	4	1	NA	NA	big_brown_belt	distractor	3	3	NA	NA	big_black_belt	distractor	2	4	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	small black		1455301858534	small black	True	True	False	belt	small	black
0842-a	1455301866640	70	subSuperTrial	basic12	parrot	target	3	3	bird	animal	rabbit	distractor	4	2	NA	animal	sparrow	distractor	2	4	bird	animal	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	parrot		1455301864353	parrot	False	False	True	parrot	NA	NA
0842-a	1455301873019	71	colorSizeTrial	color44	small_pink_balloon	target	2	4	NA	NA	small_yellow_balloon	distractor	3	5	NA	NA	small_yellow_balloon	distractor	1	3	NA	NA	small_yellow_balloon	distractor	4	1	NA	NA	small_yellow_balloon	distractor	5	2	NA	NA	1	1	0	pink		1455301871841	pink	False	True	False	balloon	small	pink
0842-a	1455301879231	72	colorSizeTrial	size21	big_pink_phone	target	3	4	NA	NA	small_white_phone	distractor	4	3	NA	NA	small_pink_phone	distractor	2	2	NA	NA	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	big pink		1455301878248	big pink	True	True	False	phone	big	pink
7734-1	1455302970827	1	subSuperTrial	basic12	dressShirt	target	2	4	shirt	clothing	dress	distractor	4	3	NA	clothing	campShirt	distractor	3	2	shirt	clothing	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	undefined	1	1	0	The long sleeved object		1455302968442	The long sleeved object	False	False	False	dressShirt	NA	NA
7734-1	1455302991724	2	colorSizeTrial	size41	small_purple_bike	target	2	2	NA	NA	big_red_bike	distractor	5	3	NA	NA	big_purple_bike	distractor	1	5	NA	NA	big_red_bike	distractor	3	4	NA	NA	big_red_bike	distractor	4	1	NA	NA	1	1	0	the smaller object		1455302989271	the smaller object	False	False	False	bike	small	purple
