workerid,rt,object,utterance,response,slide_number_in_experiment,language,enjoyment,gender,age,comments,asses,education,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.catch_trials,Answer.condition,Answer.time_in_minutes
0,2802,tomato_green,green apple,0.07,12,english ,2,Male,21,,Yes,4,Linux,768,1366,Firefox,3UZUVSO3P6UAY7MGXUPJOC9QIHJMER,3VMQHMXNFUGPH5XH486SO3VVRCLRP3,Language study,A 10-minute study where you rate the typicality of objects.,language experiment study communication stanford fun cognitive science,$1.00,Fri Jan 20 09:25:49 PST 2017,10,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Feb 19 09:25:49 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3UZUVSO3P6UAY7MGXUPJOC9QIHJMER,3ATPCQ38J89AOVSCQUGAA82UH23YAC,0,Submitted,Sat Jan 21 02:13:37 PST 2017,Fri Jan 20 09:29:47 PST 2017,Fri Jan 20 09:33:37 PST 2017,,,,,,[],{},3.184466666666667
0,2291,pepper_green,green pepper,1,13,english ,2,Male,21,,Yes,4,Linux,768,1366,Firefox,3UZUVSO3P6UAY7MGXUPJOC9QIHJMER,3VMQHMXNFUGPH5XH486SO3VVRCLRP3,Language study,A 10-minute study where you rate the typicality of objects.,language experiment study communication stanford fun cognitive science,$1.00,Fri Jan 20 09:25:49 PST 2017,10,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Feb 19 09:25:49 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3UZUVSO3P6UAY7MGXUPJOC9QIHJMER,3ATPCQ38J89AOVSCQUGAA82UH23YAC,0,Submitted,Sat Jan 21 02:13:37 PST 2017,Fri Jan 20 09:29:47 PST 2017,Fri Jan 20 09:33:37 PST 2017,,,,,,[],{},3.184466666666667
0,3722,banana_yellow,blue banana,0.01,14,english ,2,Male,21,,Yes,4,Linux,768,1366,Firefox,3UZUVSO3P6UAY7MGXUPJOC9QIHJMER,3VMQHMXNFUGPH5XH486SO3VVRCLRP3,Language study,A 10-minute study where you rate the typicality of objects.,language experiment study communication stanford fun cognitive science,$1.00,Fri Jan 20 09:25:49 PST 2017,10,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Feb 19 09:25:49 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3UZUVSO3P6UAY7MGXUPJOC9QIHJMER,3ATPCQ38J89AOVSCQUGAA82UH23YAC,0,Submitted,Sat Jan 21 02:13:37 PST 2017,Fri Jan 20 09:29:47 PST 2017,Fri Jan 20 09:33:37 PST 2017,,,,,,[],{},3.184466666666667
0,9581,banana_yellow,brown banana,0.81,15,english ,2,Male,21,,Yes,4,Linux,768,1366,Firefox,3UZUVSO3P6UAY7MGXUPJOC9QIHJMER,3VMQHMXNFUGPH5XH486SO3VVRCLRP3,Language study,A 10-minute study where you rate the typicality of objects.,language experiment study communication stanford fun cognitive science,$1.00,Fri Jan 20 09:25:49 PST 2017,10,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Feb 19 09:25:49 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3UZUVSO3P6UAY7MGXUPJOC9QIHJMER,3ATPCQ38J89AOVSCQUGAA82UH23YAC,0,Submitted,Sat Jan 21 02:13:37 PST 2017,Fri Jan 20 09:29:47 PST 2017,Fri Jan 20 09:33:37 PST 2017,,,,,,[],{},3.184466666666667
0,2196,banana_yellow,green pepper,0,16,english ,2,Male,21,,Yes,4,Linux,768,1366,Firefox,3UZUVSO3P6UAY7MGXUPJOC9QIHJMER,3VMQHMXNFUGPH5XH486SO3VVRCLRP3,Language study,A 10-minute study where you rate the typicality of objects.,language experiment study communication stanford fun cognitive science,$1.00,Fri Jan 20 09:25:49 PST 2017,10,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Feb 19 09:25:49 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3UZUVSO3P6UAY7MGXUPJOC9QIHJMER,3ATPCQ38J89AOVSCQUGAA82UH23YAC,0,Submitted,Sat Jan 21 02:13:37 PST 2017,Fri Jan 20 09:29:47 PST 2017,Fri Jan 20 09:33:37 PST 2017,,,,,,[],{},3.184466666666667
0,2920,apple_red,green apple,0.74,17,english ,2,Male,21,,Yes,4,Linux,768,1366,Firefox,3UZUVSO3P6UAY7MGXUPJOC9QIHJMER,3VMQHMXNFUGPH5XH486SO3VVRCLRP3,Language study,A 10-minute study where you rate the typicality of objects.,language experiment study communication stanford fun cognitive science,$1.00,Fri Jan 20 09:25:49 PST 2017,10,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Feb 19 09:25:49 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3UZUVSO3P6UAY7MGXUPJOC9QIHJMER,3ATPCQ38J89AOVSCQUGAA82UH23YAC,0,Submitted,Sat Jan 21 02:13:37 PST 2017,Fri Jan 20 09:29:47 PST 2017,Fri Jan 20 09:33:37 PST 2017,,,,,,[],{},3.184466666666667
0,1957,carrot_orange,brown carrot,0,18,english ,2,Male,21,,Yes,4,Linux,768,1366,Firefox,3UZUVSO3P6UAY7MGXUPJOC9QIHJMER,3VMQHMXNFUGPH5XH486SO3VVRCLRP3,Language study,A 10-minute study where you rate the typicality of objects.,language experiment study communication stanford fun cognitive science,$1.00,Fri Jan 20 09:25:49 PST 2017,10,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Feb 19 09:25:49 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3UZUVSO3P6UAY7MGXUPJOC9QIHJMER,3ATPCQ38J89AOVSCQUGAA82UH23YAC,0,Submitted,Sat Jan 21 02:13:37 PST 2017,Fri Jan 20 09:29:47 PST 2017,Fri Jan 20 09:33:37 PST 2017,,,,,,[],{},3.184466666666667
0,2898,apple_blue,black avocado,0,19,english ,2,Male,21,,Yes,4,Linux,768,1366,Firefox,3UZUVSO3P6UAY7MGXUPJOC9QIHJMER,3VMQHMXNFUGPH5XH486SO3VVRCLRP3,Language study,A 10-minute study where you rate the typicality of objects.,language experiment study communication stanford fun cognitive science,$1.00,Fri Jan 20 09:25:49 PST 2017,10,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Feb 19 09:25:49 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3UZUVSO3P6UAY7MGXUPJOC9QIHJMER,3ATPCQ38J89AOVSCQUGAA82UH23YAC,0,Submitted,Sat Jan 21 02:13:37 PST 2017,Fri Jan 20 09:29:47 PST 2017,Fri Jan 20 09:33:37 PST 2017,,,,,,[],{},3.184466666666667
0,3086,banana_brown, yellow banana,0.01,20,english ,2,Male,21,,Yes,4,Linux,768,1366,Firefox,3UZUVSO3P6UAY7MGXUPJOC9QIHJMER,3VMQHMXNFUGPH5XH486SO3VVRCLRP3,Language study,A 10-minute study where you rate the typicality of objects.,language experiment study communication stanford fun cognitive science,$1.00,Fri Jan 20 09:25:49 PST 2017,10,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Feb 19 09:25:49 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3UZUVSO3P6UAY7MGXUPJOC9QIHJMER,3ATPCQ38J89AOVSCQUGAA82UH23YAC,0,Submitted,Sat Jan 21 02:13:37 PST 2017,Fri Jan 20 09:29:47 PST 2017,Fri Jan 20 09:33:37 PST 2017,,,,,,[],{},3.184466666666667
0,3982,tomato_green,red tomato,0.68,21,english ,2,Male,21,,Yes,4,Linux,768,1366,Firefox,3UZUVSO3P6UAY7MGXUPJOC9QIHJMER,3VMQHMXNFUGPH5XH486SO3VVRCLRP3,Language study,A 10-minute study where you rate the typicality of objects.,language experiment study communication stanford fun cognitive science,$1.00,Fri Jan 20 09:25:49 PST 2017,10,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Feb 19 09:25:49 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3UZUVSO3P6UAY7MGXUPJOC9QIHJMER,3ATPCQ38J89AOVSCQUGAA82UH23YAC,0,Submitted,Sat Jan 21 02:13:37 PST 2017,Fri Jan 20 09:29:47 PST 2017,Fri Jan 20 09:33:37 PST 2017,,,,,,[],{},3.184466666666667
0,2666,avocado_green,black avocado,0.99,22,english ,2,Male,21,,Yes,4,Linux,768,1366,Firefox,3UZUVSO3P6UAY7MGXUPJOC9QIHJMER,3VMQHMXNFUGPH5XH486SO3VVRCLRP3,Language study,A 10-minute study where you rate the typicality of objects.,language experiment study communication stanford fun cognitive science,$1.00,Fri Jan 20 09:25:49 PST 2017,10,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Feb 19 09:25:49 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3UZUVSO3P6UAY7MGXUPJOC9QIHJMER,3ATPCQ38J89AOVSCQUGAA82UH23YAC,0,Submitted,Sat Jan 21 02:13:37 PST 2017,Fri Jan 20 09:29:47 PST 2017,Fri Jan 20 09:33:37 PST 2017,,,,,,[],{},3.184466666666667
0,3045,pear_green,pink tomato,0.01,23,english ,2,Male,21,,Yes,4,Linux,768,1366,Firefox,3UZUVSO3P6UAY7MGXUPJOC9QIHJMER,3VMQHMXNFUGPH5XH486SO3VVRCLRP3,Language study,A 10-minute study where you rate the typicality of objects.,language experiment study communication stanford fun cognitive science,$1.00,Fri Jan 20 09:25:49 PST 2017,10,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Feb 19 09:25:49 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3UZUVSO3P6UAY7MGXUPJOC9QIHJMER,3ATPCQ38J89AOVSCQUGAA82UH23YAC,0,Submitted,Sat Jan 21 02:13:37 PST 2017,Fri Jan 20 09:29:47 PST 2017,Fri Jan 20 09:33:37 PST 2017,,,,,,[],{},3.184466666666667
0,1504,pear_orange,blue banana,0.01,24,english ,2,Male,21,,Yes,4,Linux,768,1366,Firefox,3UZUVSO3P6UAY7MGXUPJOC9QIHJMER,3VMQHMXNFUGPH5XH486SO3VVRCLRP3,Language study,A 10-minute study where you rate the typicality of objects.,language experiment study communication stanford fun cognitive science,$1.00,Fri Jan 20 09:25:49 PST 2017,10,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Feb 19 09:25:49 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3UZUVSO3P6UAY7MGXUPJOC9QIHJMER,3ATPCQ38J89AOVSCQUGAA82UH23YAC,0,Submitted,Sat Jan 21 02:13:37 PST 2017,Fri Jan 20 09:29:47 PST 2017,Fri Jan 20 09:33:37 PST 2017,,,,,,[],{},3.184466666666667
0,1189,pepper_red,red tomato,0.2,25,english ,2,Male,21,,Yes,4,Linux,768,1366,Firefox,3UZUVSO3P6UAY7MGXUPJOC9QIHJMER,3VMQHMXNFUGPH5XH486SO3VVRCLRP3,Language study,A 10-minute study where you rate the typicality of objects.,language experiment study communication stanford fun cognitive science,$1.00,Fri Jan 20 09:25:49 PST 2017,10,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Feb 19 09:25:49 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3UZUVSO3P6UAY7MGXUPJOC9QIHJMER,3ATPCQ38J89AOVSCQUGAA82UH23YAC,0,Submitted,Sat Jan 21 02:13:37 PST 2017,Fri Jan 20 09:29:47 PST 2017,Fri Jan 20 09:33:37 PST 2017,,,,,,[],{},3.184466666666667
0,1119,tomato_red,green tomato,0.66,26,english ,2,Male,21,,Yes,4,Linux,768,1366,Firefox,3UZUVSO3P6UAY7MGXUPJOC9QIHJMER,3VMQHMXNFUGPH5XH486SO3VVRCLRP3,Language study,A 10-minute study where you rate the typicality of objects.,language experiment study communication stanford fun cognitive science,$1.00,Fri Jan 20 09:25:49 PST 2017,10,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Feb 19 09:25:49 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3UZUVSO3P6UAY7MGXUPJOC9QIHJMER,3ATPCQ38J89AOVSCQUGAA82UH23YAC,0,Submitted,Sat Jan 21 02:13:37 PST 2017,Fri Jan 20 09:29:47 PST 2017,Fri Jan 20 09:33:37 PST 2017,,,,,,[],{},3.184466666666667
0,883,apple_green,black avocado,0.41,27,english ,2,Male,21,,Yes,4,Linux,768,1366,Firefox,3UZUVSO3P6UAY7MGXUPJOC9QIHJMER,3VMQHMXNFUGPH5XH486SO3VVRCLRP3,Language study,A 10-minute study where you rate the typicality of objects.,language experiment study communication stanford fun cognitive science,$1.00,Fri Jan 20 09:25:49 PST 2017,10,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Feb 19 09:25:49 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3UZUVSO3P6UAY7MGXUPJOC9QIHJMER,3ATPCQ38J89AOVSCQUGAA82UH23YAC,0,Submitted,Sat Jan 21 02:13:37 PST 2017,Fri Jan 20 09:29:47 PST 2017,Fri Jan 20 09:33:37 PST 2017,,,,,,[],{},3.184466666666667
0,1168,banana_brown,brown carrot,0.27,28,english ,2,Male,21,,Yes,4,Linux,768,1366,Firefox,3UZUVSO3P6UAY7MGXUPJOC9QIHJMER,3VMQHMXNFUGPH5XH486SO3VVRCLRP3,Language study,A 10-minute study where you rate the typicality of objects.,language experiment study communication stanford fun cognitive science,$1.00,Fri Jan 20 09:25:49 PST 2017,10,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Feb 19 09:25:49 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3UZUVSO3P6UAY7MGXUPJOC9QIHJMER,3ATPCQ38J89AOVSCQUGAA82UH23YAC,0,Submitted,Sat Jan 21 02:13:37 PST 2017,Fri Jan 20 09:29:47 PST 2017,Fri Jan 20 09:33:37 PST 2017,,,,,,[],{},3.184466666666667
0,1169,banana_brown,brown banana,0.68,29,english ,2,Male,21,,Yes,4,Linux,768,1366,Firefox,3UZUVSO3P6UAY7MGXUPJOC9QIHJMER,3VMQHMXNFUGPH5XH486SO3VVRCLRP3,Language study,A 10-minute study where you rate the typicality of objects.,language experiment study communication stanford fun cognitive science,$1.00,Fri Jan 20 09:25:49 PST 2017,10,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Feb 19 09:25:49 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3UZUVSO3P6UAY7MGXUPJOC9QIHJMER,3ATPCQ38J89AOVSCQUGAA82UH23YAC,0,Submitted,Sat Jan 21 02:13:37 PST 2017,Fri Jan 20 09:29:47 PST 2017,Fri Jan 20 09:33:37 PST 2017,,,,,,[],{},3.184466666666667
0,945,avocado_black,green pear,0.62,30,english ,2,Male,21,,Yes,4,Linux,768,1366,Firefox,3UZUVSO3P6UAY7MGXUPJOC9QIHJMER,3VMQHMXNFUGPH5XH486SO3VVRCLRP3,Language study,A 10-minute study where you rate the typicality of objects.,language experiment study communication stanford fun cognitive science,$1.00,Fri Jan 20 09:25:49 PST 2017,10,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Feb 19 09:25:49 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3UZUVSO3P6UAY7MGXUPJOC9QIHJMER,3ATPCQ38J89AOVSCQUGAA82UH23YAC,0,Submitted,Sat Jan 21 02:13:37 PST 2017,Fri Jan 20 09:29:47 PST 2017,Fri Jan 20 09:33:37 PST 2017,,,,,,[],{},3.184466666666667
0,1312,banana_blue, yellow banana,0.15,31,english ,2,Male,21,,Yes,4,Linux,768,1366,Firefox,3UZUVSO3P6UAY7MGXUPJOC9QIHJMER,3VMQHMXNFUGPH5XH486SO3VVRCLRP3,Language study,A 10-minute study where you rate the typicality of objects.,language experiment study communication stanford fun cognitive science,$1.00,Fri Jan 20 09:25:49 PST 2017,10,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Feb 19 09:25:49 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3UZUVSO3P6UAY7MGXUPJOC9QIHJMER,3ATPCQ38J89AOVSCQUGAA82UH23YAC,0,Submitted,Sat Jan 21 02:13:37 PST 2017,Fri Jan 20 09:29:47 PST 2017,Fri Jan 20 09:33:37 PST 2017,,,,,,[],{},3.184466666666667
0,1746,pepper_green,green avocado,0.33,32,english ,2,Male,21,,Yes,4,Linux,768,1366,Firefox,3UZUVSO3P6UAY7MGXUPJOC9QIHJMER,3VMQHMXNFUGPH5XH486SO3VVRCLRP3,Language study,A 10-minute study where you rate the typicality of objects.,language experiment study communication stanford fun cognitive science,$1.00,Fri Jan 20 09:25:49 PST 2017,10,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Feb 19 09:25:49 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3UZUVSO3P6UAY7MGXUPJOC9QIHJMER,3ATPCQ38J89AOVSCQUGAA82UH23YAC,0,Submitted,Sat Jan 21 02:13:37 PST 2017,Fri Jan 20 09:29:47 PST 2017,Fri Jan 20 09:33:37 PST 2017,,,,,,[],{},3.184466666666667
0,1220,tomato_pink,red pepper,0.4,33,english ,2,Male,21,,Yes,4,Linux,768,1366,Firefox,3UZUVSO3P6UAY7MGXUPJOC9QIHJMER,3VMQHMXNFUGPH5XH486SO3VVRCLRP3,Language study,A 10-minute study where you rate the typicality of objects.,language experiment study communication stanford fun cognitive science,$1.00,Fri Jan 20 09:25:49 PST 2017,10,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Feb 19 09:25:49 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3UZUVSO3P6UAY7MGXUPJOC9QIHJMER,3ATPCQ38J89AOVSCQUGAA82UH23YAC,0,Submitted,Sat Jan 21 02:13:37 PST 2017,Fri Jan 20 09:29:47 PST 2017,Fri Jan 20 09:33:37 PST 2017,,,,,,[],{},3.184466666666667
0,1335,pear_yellow,yellow pear,0.1,34,english ,2,Male,21,,Yes,4,Linux,768,1366,Firefox,3UZUVSO3P6UAY7MGXUPJOC9QIHJMER,3VMQHMXNFUGPH5XH486SO3VVRCLRP3,Language study,A 10-minute study where you rate the typicality of objects.,language experiment study communication stanford fun cognitive science,$1.00,Fri Jan 20 09:25:49 PST 2017,10,0,0,0,Reviewable,NotReviewed,1 cond,1800,60000,Sun Feb 19 09:25:49 PST 2017,https://requester.mturk.com/mturk/manageHIT?HITId=3UZUVSO3P6UAY7MGXUPJOC9QIHJMER,3ATPCQ38J89AOVSCQUGAA82UH23YAC,0,Submitted,Sat Jan 21 02:13:37 PST 2017,Fri Jan 20 09:29:47 PST 2017,Fri Jan 20 09:33:37 PST 2017,,,,,,[],{},3.184466666666667
